compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
STEIER OIL FIELD SERVICE,,4637 W. Villard St.,Dickinson,ND,58601,7014838245,50,Oilfield roustabout services,Jared Taylor,M,,GM,Anna Schwab,F,Q,Pur. Mgr.,7014831313,,www.steieroilfieldservice.com,info@steieroilfieldservice.com,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0060,No,1389,,3690907,2020NDMR,NDMR,2013,3, ,AABB,,,
"GIANT SNACKS, INC.",,17950 Highway 13,Wahpeton,ND,58075,7016721330,40,Sunflower seed processing & roasting,Chris Gress,F,Q,Off. Mgr.,Lucy Spiekermeier,F,,Manager,7016720167,8774426870,www.giantsnacks.com,info@giantsnacks.com,P.O. Box 305,Wahpeton,ND,58074,2009,N,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SU0028,No,2068,,3690912,2020NDMR,NDMR,2013,4, ,AABB,,,
"CAMERON, A SCHLUMBERGER COMPANY, SURFACE SYSTEMS DIV.",,"205 42nd St. S.E., Ste. 500",Minot,ND,58701,7018371453,65,Oilfield services,Mathew Foertsch,M,,Off. & Opers. Mgr.,Nathan Poe,M,Q,Dispatcher,7018370445,,cameron.slb.com,,,,,,,R,C,-,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlumberger Ltd.,Houston,TX,7135132000,OI0060,No,1389,,3692979,2020NDMR,NDMR,2013,3, ,AABB,,"5599 San Felipe St., Ste. 1700",77056
HESS CORP.,,10391 43rd St. N.W.,New Town,ND,58763,7016752212,20,Natural gas processing,Roland Hyser,M,Q,Oil & Gas Supv.,,,,,7016752519,,www.hess.com,investorrelations@hess.com,,,,,,I,C,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hess Corp.,New York,NY,2129978500,GA0340,No,1311,1321,3706665,2020NDMR,NDMR,2014,5, ,AABB,,"1185 Avenue of the Americas, 40th Fl.",10036
"WAHPETON FABRICATION, INC.",,7938 178th Ave. S.E.,Wahpeton,ND,58075,7016721014,5,CNC & precision machining & heavy plate fabrication of buckets & skid steer attachments for the heavy equipment & construction industries,Casey Puchalski,M,Q,Owner,Nicholas Heitkamp,M,,Pres.,7016721017,,www.wahpetonfabrication.com,casey@wahpetonfabrication.com,7938 178th Ave. S.E.,Wahpeton,ND,58075,2011,N,I,"under $500,000",,N,Scott Heitkamp,M,,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0461,No,3599,3443,3706666,2020NDMR,NDMR,2014,9,,,,,
"NETWORK CENTER, INC.",,3487 University Dr. S.,Fargo,ND,58104,7012350940,63,"Computer network systems integration, including LANs & WANs",Ben Carlsrud,M,,Pres.,Steve Stenerson,M,,"V-P., Sales",7012353520,8007235353,www.netcenter.net,info@netcenter.net,,,,,1986,R,I,-,,N,Sean Todd,M,,"V-P., Svcs.",Mark McQuillan,M,Q,Cont.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY0098,No,7373,,3706668,2020NDMR,NDMR,2014,3, ,AABB,,,
PIONEER ENERGY SERVICES CORP.,Pioneer Drilling Services,"14195 Highway 2, P.O. Box 2507",Williston,ND,58802,7017742071,15,Oil well drilling,Skip Locken,M,Q,Manager,Shay Stromswold,M,,Supt.,7017742075,,www.pioneeres.com,investorrelations@pioneeres.com,,,,,,L,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pioneer Energy Services Corp.,San Antonio,TX,2108287689,OI0190,No,1381,,3706670,2020NDMR,NDMR,2014,5, ,AABB,,"1250 N.E. Loop 410, Ste. 1000",78209
"K & R ROUSTABOUT, INC.",,"1 Stanley St., P.O. Box 210",Killdeer,ND,58640,7017646430,30,Oilfield roustabout services,Greg Kruger,M,Q,Owner,,,,,7017646557,,www.knrroustabout.com,,,,,,2011,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0060,No,1389,,3706672,2020NDMR,NDMR,2014,4, ,AABB,,,
"TOWNE ENTERPRISES, LLC",,356 Continental Ave.,Bismarck,ND,58504,7016632698,1,"Glass & acrylic flower arrangement centerpieces & vases for weddings, corporate events, anniversaries, birthdays, Mitzvahs, Confirmations, banquets, holidays, funerals, awards ceremonies & graduations",Larry Towne,M,Q,Owner & CEO,,,,,7016631211,,www.centerpieceofcenterpieces.com,support@centerpieceofcenterpieces.com,,,,,1976,N,L,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL0310,No,3231,3089,3706673,2020NDMR,NDMR,2014,8, ,AABB,,,
"OFFICE SIGN CO., LLC",,325 Machinery Row Ave. N.,Fargo,ND,58102,7015263835,40,"Interior office & wayfinding signs & nameplates, including conference room, medical office, floor & restroom signs & engraved metal & plastic desk, wall & office nameplates",Ryan Fritz,M,Q,Owner,,,,,7013563836,,www.officesigncompany.com,service@officesigncompany.com,310 Np Ave. N.,Fargo,ND,58102,2008,I,L,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI0120,No,3993,3479,3706691,2020NDMR,NDMR,2014,4, ,AABB,,,
UNICOM,,"3811 Lockport St., Ste. 1",Bismarck,ND,58503,7012581500,5,"Signs, vinyl lettering & graphics",Mark Leischner,M,,Owner,Rich Walter,M,Q,Serv. Techn.,7012589004,,www.unitstop.net,rich@unitstop.net,,,,,1998,N,I,"$500,000-$1Mil","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI0120,No,3993,,3706692,2020NDMR,NDMR,2014,9, ,AABB,,,
"TOTAL AG INDUSTRIES, INC.",,801 Caledonia Ave. W.,Hillsboro,ND,58045,7016364524,20,"Agricultural equipment, including custom-built fertilizer systems & electric bypass harness systems for planters",Pat Muller,M,,Owner,Brandon Muller,M,Q,Manager,7016364947,,www.totalagindustries.com,info@totalagindustries.com,,,,,1997,N,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG0020,No,3523,,3707048,2020NDMR,NDMR,2014,5, ,AABB,,,
"OILFIELD INTEGRATORS, LLC",WE Integrate,"2000 6th St. S.E., Ste. B",Minot,ND,58701,7018379007,52,"Oilfield services, including electrical contracting & automation & control, access control & video surveillance equipment installations services",Derek Bieri,M,Q,"Pres., CEO",Tom Boardman,M,,GM,7018379011,,www.weintegratend.com,info@weintegratend.com,,,,,2010,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0060,No,1389,,3707052,2020NDMR,NDMR,2014,3, ,AABB,,,
"JOB ERECTION & ENGINEERING, INC.",,P.O. Box 680,Lisbon,ND,58054,7016782154,20,"Rebuilt, refurbished & remanufactured conveyors",Ronald Beyer,M,,Pres.,Maryann Beyer,F,Q,V-P.,,,,mabeyer@drtel.net,,,,,1988,L,I,$1Mil-$2.5Mil,,,Bruce Maxwell,M,,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2840,No,3535,,3707054,2020NDMR,NDMR,2014,5, ,AABB,,,
"DOOSAN INFRACORE CO., LTD.",Doosan Bobcat,3901 Morrison Ave.,Bismarck,ND,58504,7012225475,6,"Construction equipment attachments, including buckets",Dean Kuntz,M,Q,Plt. Mgr.,,,,,,,www.doosanequipment.com,public.relations-dia@doosan.com,,,,,,N,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doosan Bobcat North America,West Fargo,ND,7012418700,CO1857,No,3531,,3707062,2020NDMR,NDMR,2014,8, ,AABB,,"250 E. Beaton Dr., P.O. Box 6000",58078
"STONECRAFTERS, INC.",,2900 S. Broadway,Minot,ND,58701,7018379419,7,Granite countertops & monuments,Jason Schnaible,M,Q,"Pres., CEO",Rachel Ramirez,F,,Off. Mgr.,7018371570,,www.ndstonecrafters.com,stonecrafters@srt.com,,,,,2000,L,I,$1Mil,"7,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3674,No,3281,,3707063,2020NDMR,NDMR,2014,9, ,AABB,,,
FORUM COMMUNICATIONS PRINTING,,615 Main Ave. W.,West Fargo,ND,58078,7012826160,19,Newspaper publishing,Mark Mullin,M,,Plt. Mgr.,Randi Dombeck,F,Q,Prod. Mgr.,7012826919,,forumprinting.com,service@forumprinting.com,,,,,,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE0100,No,2711,,3707064,2020NDMR,NDMR,2014,5, ,AABB,,,
"DAKOTA HALAL, INC.",Zemzem,"426 7th Ave. S., Ste. D, P.O. Box 16",New Rockford,ND,58356,7019472091,7,Halal beef & turkey processing,Adnan Q. Aldayel,M,Q,Pres.,,,,,,,,,,,,,2000,I,I,,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0123,No,2011,2015,3707065,2020NDMR,NDMR,2014,9, ,AABB,,,
"M-I, LLC",M-I SWACO,"7903 Old Highway 2, P.O. Box 490",Stanley,ND,58784,7016281044,10,Oil well drilling fluids & oilfield equipment rental services,Kelly Leonard,M,Q,Manager,,,,,,,www.slb.com,,,,,,,L,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-I, LLC",Houston,TX,2815611300,DR0470,No,2899,,3707066,2020NDMR,NDMR,2014,5,V,AABB,,5950 N. Course Dr.,77072
SCHLUMBERGER TECHNOLOGY CORP.,"Coil Tubing Services, A Schlumberger Technology Co.",4500 8th St. N.W.,Minot,ND,58703,7018581778,20,"Oil & gas field services, including coil tubing services",Brad Greening,M,,Field Serv. Mgr.,Steve Ostendorf,M,Q,Serv. Coord.,7018581788,,www.slb.com,,500 50th St. S.W.,Minot,ND,58701,2010,L,C,-,,N,William Giouard,M,,Serv. Coord.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlumberger Technology Corp. - Coil Tubing Services Div.,Broussard,LA,3378392004,OI0060,No,1389,,3707072,2020NDMR,NDMR,2014,5,,,,"814 Saint Etienne Rd., P.O. Box 1008",70518
KINDER MORGAN,,15806 92nd St. S.W.,Rhame,ND,58651,7012795400,19,"Natural gas processing, including dehydrating, compressing, gathering, treating, fractionating, separating, purchasing & marketing",Eric Dawson,M,,GM,Kevin McKitrick,M,Q,Plt. Supv.,7012795401,,www.kindermorgan.com,info@kindermorgan.com,,,,,,L,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kinder Morgan, Inc.",Houston,TX,7133699000,GA0340,No,1321,,3707218,2020NDMR,NDMR,2014,5, ,AABB,,"1001 Louisiana St., Ste. 1000",77002
"PATTERSON-UTI ENERGY & DRILLING, INC.",,53 21st St. W.,Dickinson,ND,58601,7014836640,15,Oil well drilling services,Mike Unrein,M,Q,"V-P., Opers.",Melissa Anderson,F,,Hum. Res. Mgr.,7014836642,,www.patenergy.com,info@patenergy.com,,,,,,I,C,-,,N,Arvid Hecker,M,,Maint. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patterson-UTI Energy & Drilling, Inc.",Houston,TX,2817657100,OI0190,No,1381,,3707219,2020NDMR,NDMR,2014,5, ,AABB,,"10713 W. Sam Houston Pkwy., Ste. 800",77064
"GO WIRELINE, LLC",,"320 8th Ave. E., P.O. Box 1343",Williston,ND,58801,7015720886,15,Oil & gas field wireline services,Brant Boeckel,M,,Pres.,Mark Gjovig,M,Q,Treas.,7015720887,,www.gowireline.com,bboeckel@gowireline.com,,,,,2011,L,L,-,,N,Peggy Hagen,F,,Cont.,Chantel Neubauer,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI1200,No,1389,,3707220,2020NDMR,NDMR,2014,5, ,AABB,,,
"HEIM GRANITE, INC.",,1904 Morrison Ave.,Bismarck,ND,58504,7012248300,7,Granite countertops & vanities,Alvin W. Heim,M,,Owner,Sheila Heim,F,Q,CFO,7012248301,,www.heimgranite.com,heimgranite@heimgranite.com,,,,,2005,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3674,No,3281,,3707228,2020NDMR,NDMR,2014,9, ,AABB,,,
"CLASSIC INDUSTRIES, INC.",,599 6th St. N.W.,Hillsboro,ND,58045,7016366666,30,Aluminum deck & railing systems,Steve McNamee,M,,Owner,Desirae Holum,F,Q,Off. Mgr.,,,www.alumadeck.com,info@alumadeck.com,,,,,2003,R,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR0027,No,3446,,3707233,2020NDMR,NDMR,2014,4, ,AABB,,,
ANDEAVOR LOGISTICS L. P.,,4498 Highway 8,New Town,ND,58763,7016277100,40,Natural gas processing,Russ Newman,M,Q,Sr. Operation Mgr.,,,,,,,www.marathonpetroleum.com,,,,,,,N,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marathon Petroleum Corp.,Findlay,OH,4194222121,GA0340,No,1321,,3710589,2020NDMR,NDMR,2014,4, ,AABB,,539 S. Main St.,45840
"FMC TECHNOLOGIES, INC.",TechnipFMC,5901 Highway 2 E.,Minot,ND,58701,7018522500,30,Oilfield services,Robert Stevens,M,Q,Wellhead Mgr.,,,,,,,www.technipfmc.com,investorrelations@technipfmc.com,,,,,,I,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TechnipFMC,Houston,TX,2815914000,OI0060,No,1389,,3710814,2020NDMR,NDMR,2014,4, ,AABB,,"11740 Katy Freeway, Energy Tower 3",77079
"NOBLE CASING, INC.",,13370 Cartwight Loop,Williston,ND,58801,7015721018,23,Oilfield casing services,Troy Johnson,M,,Opers. Mgr.,Karen Holt,,Q,Hum. Res. Mgr. & Hum. Res. Bus. Ptnr.,7015721572,,www.nobleoilfieldservices.com,info@nobleoilfieldservices.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Noble Casing, Inc.",Fort Collins,CO,9706318428,OI0060,No,1389,,3726218,2020NDMR,NDMR,2015,5,,,,1925 S. Timberline Rd.,80525
DOGIDS,,"503 7th St. N., Ste. 1",Fargo,ND,58102,7012774939,14,Laser engraved metal dog ID tags & leather dog collars with nameplates & embroidered reflective & solid color personalized dog collars,Clint Howitz,M,Q,CEO,Shelby Cochran,F,,"Dir., Opers.",,8007208247,www.dogids.com,service@dogids.com,,,,,,I,L,$1Mil-$3Mil,,Y,Hannah Savoy,F,,"Dir., Mktg.",Kayla Duffney,F,,Art Dir.,Josh Vangsness,M,,Prodn. Mgr.,Chelsea Sandwick,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,EN0390,No,3479,2395,3726221,2020NDMR,NDMR,2015,5, ,AABB,,,
DAKOTA TURBINES LLC,,"111 9th St. S.E., Unit 1",Cooperstown,ND,58425,7017973830,14,Wind turbine systems & CNC machining job shop,Cris Somerville,M,,Ptnr.,Lori Hannesson,F,Q,Off. Mgr.,,8555626850,www.dakotaturbines.com,lori@dakotaturbines.com,,,,,2010,I,I,"$500,000-$1Mil","20,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TU0798,No,3511,3599,3726460,2020NDMR,NDMR,2015,5, ,AABB,,,
"SWEN PRODUCTS, INC.",SWEN Weathervanes,619 Main Ave. E.,West Fargo,ND,58078,7014845000,4,"Handmade steel garden art products, including weathervanes, welcome signs & spinners & collegiate garden/wall art",Robert Schobinger,M,Q,Pres.,Kim Schobinger,F,,"V-P., Wholesale & Shpg. Mgr.",7012121362,,www.swenproducts.com,sales@swenproducts.com,,,,,2012,I,I,"$500,000-$1Mil",,N,Kelly Levi,F,,Graphic Designer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0022,No,3599,3499,3726462,2020NDMR,NDMR,2015,9, ,AABB,,,
"ON SITE AVIATION, INC.",,"16347 U.S. Highway 200-A, Hangar 102, P.O. Box 789",Hillsboro,ND,58045,7014001113,5,Rebuilt airplanes,Chad Hanson,M,Q,Owner,,,,,,,www.on-siteaviation.com,chad@on-siteaviation.com,,,,,2005,R,I,"$500,000-$1Mil","7,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0245,No,3721,,3726464,2020NDMR,NDMR,2015,9, ,AABB,,,
"HOBBY HORSE WELDING, INC.",,6820 4th St. S.W.,Minot,ND,58703,7015092674,4,"Structural steel & metal pipe fabrication & welding, including CNC plasma cutting",Robbie Carpenter,M,Q,Pres.,,,,,,,www.hobbyhorsewelding.com,hobbyhorsewelding@yahoo.com,,,,,2007,L,I,-,"2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0198,No,3441,3498,3726465,2020NDMR,NDMR,2015,8, ,AABB,,,
BRAUN INTERTEC,,"3214 111-H Ave. S.W., Ste. A",Dickinson,ND,58601,7012257090,10,"Oilfield services, including geotechnical engineering, material testing & inspection services",Kevin Krohn,M,,Proj. Mgr.,Jeremy Ficek,M,Q,Opers. Supv.,,,www.braunintertec.com,jficek@braunintertec.com,,,,,2012,R,,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0060,No,1389,,3726517,2020NDMR,NDMR,2015,5, ,AABB,,,
NOV FLUID CONTROL,,11105 30 J St. S.W.,Dickinson,ND,58601,7014837576,75,"Oilfield services, including fluid control services",Warren Logan,M,Q,Manager,,,,,7014837580,,www.nov.com,info@nov.com,,,,,,I,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Oilwell Varco, Inc.",Houston,TX,7133753700,OI0060,No,1389,,3726521,2020NDMR,NDMR,2015,3, ,AABB,,7909 Parkwood Circle Dr.,77036
"FARGO BREWING CO., LLC",,610 University Dr. N.,Fargo,ND,58102,7014782337,5,Beer,Jared Hardy,M,Q,Owner,Aaron Hill,M,,V-P.,,,www.fargobrewing.com,info@fargobrewing.com,,,,,,R,L,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0300,No,2082,,3726526,2020NDMR,NDMR,2015,9, ,AABB,,,
"VITERRA, INC.",,"114 E. Golf Course Dr., P.O. Box 188",Ray,ND,58849,7015683315,9,"Grain processing & packaging, including lentils & dry peas & beans",Riley Skardal,M,Q,GM,,,,,7015683317,,www.viterra.com,ray.pulse@viterra.com,,,,,2012,I,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viterra, Inc.",,,3065694411,GR0152,No,2041,2034,3726648,2020NDMR,NDMR,2015,9, ,AABB,,"2625 Victoria Ave., Regina, Saskatchewan, S4T 7T9 Canada",
CENTRAL VALLEY BEAN COOPERATIVE,,401 Broadway,Buxton,ND,58218,7018472622,14,Pinto bean processing,Kevin Sondreal,M,Q,Pres.,,,,,7018472623,,www.centralvalleybean.com,,,,,,1982,I,I,$2.6Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0006,No,2099,,3726756,2020NDMR,NDMR,2015,5,V,AABB,,,
"SOURIS VALLEY READY MIX, LLC",,5320 Railway Ave. E.,Minot,ND,58701,7018396833,21,Ready-mixed concrete & concrete delivery & pumping services,Sue Stewart,F,,GM,Terry Morin,M,,Plt. Mgr.,7018382376,,www.svrconcrete.com,suesvr@srt.com,P.O. Box 1947,Minot,ND,58702,2008,L,L,$5Mil-$6Mil,,N,Deanna Kaylor,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1360,No,3273,,3726757,2020NDMR,NDMR,2015,5, ,AABB,7018383387,,
VILLA DOORS,,606 Division Ave. S.,Cavalier,ND,58220,6464192424,23,Wooden & MDF (medium-density fiberboard) interior stile & rail doors,Derek Sternberg,M,Q,GM,,,,,,,www.villadoors.com,info@villadoors.com,,,,,2000,N,I,-,"25,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arch Mill Specialties, Inc.",Ringwood,NJ,8452672724,DO0178,No,2431,2542,3728620,2020NDMR,NDMR,2015,5, ,AABB,,21 Van Natta Dr.,7456
CHIPPEWA RESOURCES,,"1408 20th Ave. S.W., Ste. 6",Minot,ND,58701,7018394646,10,Oil & gas exploration & production,Tom Williamson,M,Q,Owner,,,,,,,www.chippewaresources.com,support@chippewaresources.com,,,,,,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0003,No,1382,1311,3729467,2020NDMR,NDMR,2015,5, ,AABB,,,
"DIVERSFIED WELDING, INC.",,"311 21st St. N.W., P.O. Box 142",West Fargo,ND,58078,7012823081,15,Welding & general machining job shop,Glenn Gordon,M,,Pres.,Jackie Granholn,F,Q,Safety Coord.,,,www.diversifiedwelding.com,info@diversifiedwelding.com,,,,,2000,R,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0100,No,3599,,3729468,2020NDMR,NDMR,2015,5, ,AABB,,,
"ADM EDIBLE BEAN SPECIALTIES, INC.",,77 E. 3rd St.,Grafton,ND,58237,7013521030,8,Dry bean processing,Dwight Spear,M,,Br. Mgr.,Pete Houdek,M,Q,Plt. Mgr.,7013523430,,www.adm.com,info@adm.com,,,,,,L,C,,,N,Lurie Johnson,M,,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADM Animal Nutrition,Quincy,IL,2172227100,BE0006,No,2034,,3729469,2020NDMR,NDMR,2015,9, ,AABB,,"1000 N. 30th St., P.O. Box C-1",62305
ROGUE PRESSURE SERVICES LTD.,Steel Energy,8601 Derrick Ave.,Williston,ND,58801,7017743001,62,Oilfield snubbing & flowback services,Mike Wismer,M,,GM,Kim Koster,F,Q,Hum. Res. Mgr.,7017740774,,www.roguepressureservices.com,info@roguepressureservices.com,118 84th St. W.,Williston,ND,58801,2011,I,I,,"4,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0060,No,1389,,3741839,2020NDMR,NDMR,2016,3, ,AABB,,,
"JOHNSON CRANE CO., INC.",,3320 Main Ave.,Fargo,ND,58103,7012370612,7,Lumber processing,Wayne Briggs,M,Q,Pres.,John Brendel,M,,"Plt. Mgr., Trust",7012370968,8777473131,www.cranejohnsonlumber.com,,,,,,,R,I,"under $500,000",,N,Tammy Baumgardner,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0260,No,2421,,3741840,2020NDMR,NDMR,2016,9, ,AABB,,,
"MALACH USA, LLP",,1515 7th St. S.E.,Valley City,ND,58072,7018451323,45,"Sheet metal fabrication, metal powder coating & finishing & CNC machining job shop",Bruce McIvor,M,,Ptnr.,Kelly Grenier,M,Q,GM,7018451325,,www.malachmetal.com,kgrenier@malachmetal.com,,,,,2007,I,P,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2220,No,3444,3479,3741859,2020NDMR,NDMR,2016,4, ,AABB,,,
HANGER PROSTHETICS & ORTHOTICS,,"3003 32nd Ave. S., Ste. 102",Fargo,ND,58103,7012987926,3,Prosthetics & orthotics,Ryan England,M,Q,Manager,,,,,7012375134,8664375134,www.hanger.com,info@hanger.com,,,,,1865,N,C,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanger Prosthetics & Orthotics, Inc.",Austin,TX,5127773800,PR1182,No,3842,,3741976,2020NDMR,NDMR,2016,9,V,AABB,,"10910 Domain Dr., Ste. 300",78758
"RUSCO WINDOW CO., INC.",,411 40th St. S.,Fargo,ND,58103,7012811848,30,Kitchen cabinets & window & door installation services,Jeff Olsen,M,Q,Pres.,,,,,7012812003,8007014411,www.ruscowindowcompany.com,info@ruscowindowcompany.com,,,,,1987,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0125,No,2434,,3741979,2020NDMR,NDMR,2016,4, ,AABB,,,
"WOLF TECHNOLOGIES, LLC",,2720 E. Broadway Ave.,Bismarck,ND,58501,7013915794,2,Electronic testing devices for trailer lights,Paul Wolf,M,Q,"Pres., Hum. Res. & IT Mgr.",,,,,,,www.trailerlightcheck.com,pwolf@trailerlightcheck.com,170 Banks Ridge Dr.,Baldwin,GA,30511,2008,N,L,"under $500,000","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL1245,No,3825,,3741983,2020NDMR,NDMR,2016,9, ,AABB,,,
"BAKER HUGHES, A GE CO.",Lufkin Industries,3181 Highway 22 N.,Dickinson,ND,58601,7013544121,50,Oil well maintenance services,Chris Maszk,M,Q,Sr. Svcs. Mgr.,Steven Day,M,,Regional Mgr.,7012257915,,www.bhge.com,christopher.maszk@ge.com,P.O. Box 1204,Dickinson,ND,58602,2012,N,C,-,,N,Marissa Krump,F,,Hum. Res. Mgr.,Darin Crosby,M,,Dispatcher,,,,,,,,,,,,,,,,,,,,,,,,,"Baker Hughes, A GE Co., LLC",Houston,TX,7134398600,OI0195,Yes,1389,,3742406,2020NDMR,NDMR,2016,1, ,AABB,,17021 Aldine Westfield,77073
CHS SUNFLOWER,,1901 Great Northern Dr. N.,Fargo,ND,58102,7014845313,10,Sunflower seed processing,Dean Hjelde,M,,Br. Mgr.,Erik Barwicki,M,Q,Opers. Mgr.,,,www.chssunflower.com,sunflower@chsinc.com,,,,,,,C,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHS, Inc.",Inver Grove Heights,MN,6513556000,SU0028,No,2068,,3742410,2020NDMR,NDMR,2016,5, ,AABB,,5500 Cenex Dr.,55077
"WYOMING CASING SERVICE, INC.",,13561 56th St. N.W.,Williston,ND,58801,7015728521,10,"Oilfield services, including casing services",Steve Kojarcvi,M,Q,Opers. Mgr.,,,,,,,www.wyomingcasing.com,wcsgillette@wyomingcasing.com,,,,,2012,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming Casing Service, Inc.",Dickinson,ND,7012258521,OI0060,No,1389,,3742415,2020NDMR,NDMR,2016,5, ,AABB,,198 40th St. E.,58601
FISHER SAND & GRAVEL CO.,Riverdale Pit,3948 1st St. S.W.,Underwood,ND,58576,7014425600,5,Sand & gravel processing,Frank Blizzard,M,Q,Supervisor,,,,,,8009328740,www.fisherind.com,sales@fisherind.com,,,,,,R,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisher Sand & Gravel Co.,Dickinson,ND,7014569184,SA0290,No,1429,,3742418,2020NDMR,NDMR,2016,9, ,AABB,,3020 Energy Dr.,58601
