compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
MARINE ELECTRONICS OF THE TREASURE COAST,Palaco Enterprises,619 N.W. Baker Rd.,Stuart,FL,34994,7726005701,6,"Distributor of marine electronics, including navigational, entertainment, underwater lighting & security products",Mark Palazzo,M,Q,Pres.,,,,,,,rjmarine.com,info@rjmarine.com,,,,,2016,N,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2274,No,5088,5065,3738960,2020FLZZ,ZZWD,2015,9, ,AABB,,,
ABBEY ROGERS,,"2500 Drane Field Rd., Ste. 102",Lakeland,FL,33811,8136451400,7,Distributor & manufacturers' representative of process control equipment & supplies,William B. Simons,M,Q,Pres.,,,,,7708409778,,www.abbeyrogers.com,sales@abbeyrogers.com,,,,,1956,N,I,$1Mil-$2.5Mil,"3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1129,No,5084,5085,3738985,2020FLZZ,ZZWD,2015,9,V,AABB,,,
"SJ TURBINE, INC.",,2391 W. 77th St.,Hialeah,FL,33016,3058366699,6,Distributor of gas turbines,Steve Johnson,M,,Owner,Raymond Johnson,M,Q,Pres.,3058366698,,www.sjturbine.com,steve@sjturbine.com,,,,,2007,I,I,$1.5Mil-$2Mil,"13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TU0790,No,5063,,3739064,2020FLZZ,ZZWD,2015,9,V,AABB,,,
"PRECISION MARINE, LLC",,"9075 130th Ave., Unit B",Largo,FL,33773,7275182151,4,"Distributor of new & rebuilt outboard engines for the marine industry, including service & repair",Robert Mostowski,M,Q,Owner,,,,,,,www.suzukioutboardmarine.com,mostowski58@msn.com,,,,,,,L,$1Mil-$2Mil,"6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN0291,No,5088,,3739184,2020FLZZ,ZZWD,2015,8, ,AABB,,,
BRUCE FIRE & SAFETY EQUIPMENT,,5176 Woodlane Cir.,Tallahassee,FL,32303,8505624006,20,Distributor of firefighting & safety equipment & supplies,James Bruce,M,Q,Pres.,,,,,8505624834,,www.brucefire.com,info@brucefire.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0790,No,5087,5047,3739191,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"DANAS SAFETY SUPPLY, INC.",,7001 N.W. 36th Ave.,Miami,FL,33147,3056396024,15,"Distributor of high-tech police supplies, including apparel, emergency vehicle lighting & equipment, armor & badges",William Barnahart,M,Q,GM,Jennifer Sitko,F,,Sales Rep.,3056396056,,www.danasafetysupply.com,info@danasafetysupply.com,,,,,2005,L,I,$5Mil,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Danas Safety Supply, Inc.",Greensboro,NC,3368545536,PO0070,No,5136,5137,3739216,2020FLZZ,ZZWD,2015,5, ,AABB,,4809 Koger Blvd.,27407
"TEM SYSTEMS, INC.",,4747 N. Nob Hill Rd.,Sunrise,FL,33351,8007778912,30,"Distributor of CCTVs, access controls & security gates",Renee MacIntosh,F,Q,Pres.,,,,,9545724531,,www.temsystems.com,info@temsystems.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SU0075,No,5063,,3739218,2020FLZZ,ZZWD,2015,4,S,AAN1,,,
CYCLE PLUS,,7601 N. Nebraska Ave.,Tampa,FL,33604,8132313552,3,Distributor of motocycle parts & repair services,Scott Vittman,M,Q,GM,,,,,,,,scottcyclepros33604@gmail.com,,,,,,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO0860,No,5013,,3739245,2020FLZZ,ZZWD,2015,9, ,AABB,,,
"B-TECH MARINE SOLUTIONS, LLC",,5723 S.E. Wilsie Dr.,Stuart,FL,34997,7723497193,4,"Distributor of marine components, including OEM parts",Angela Broennimann,F,Q,Pres.,Marcel Broennimann,M,,V-P.,,,www.b-tech-marine.com,sales@b-tech-marine.com,,,,,2009,I,L,"under $500,000",500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0084,No,5088,,3739247,2020FLZZ,ZZWD,2015,8, ,AABB,,,
"X-RAY EQUIPMENT SERVICES, INC.",,4020 W. South Ave.,Tampa,FL,33614,8138719729,10,Distributor of x-ray equipment & supplies,Gregory Johnson,M,,Owner,Gordon Johnson,M,Q,Manager,8138711310,,www.xrayexchange.com,gordon@xrayexchange.com,,,,,1991,R,1,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XR0015,No,5047,,3739365,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"ADVANCED DOCUMENT SOLUTIONS, INC.",A.D. Solutions Orlando,"4303 Vineland Rd., Ste. F-15",Orlando,FL,32811,4074126929,10,"Distributor of office equipment, including fax & copier machines",Lynda Lizarazo,F,,Pres.,Linda Violo,F,Q,Hum. Res. Mgr.,4074126926,,www.myadsusa.com,info@myadsusa.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5044,5065,3739366,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"RILEY & CO., INC.",,5491 Benchmark Ln.,Sanford,FL,32773,4073029905,10,"Distributor of wastewater products, including grinder pumps & check valves",Larry J. Riley,M,,Pres.,Josie Cummings,F,Q,Off. Mgr.,4072659963,,www.rileyandco.com,j.cummings@rileyandco.com,,,,,2000,L,I,$1Mil-$2.5Mil,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0411,No,5084,,3739401,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"FAR AWAY IMPORTS, INC.",,1735 Biltz Ave. N.E.,Palm Bay,FL,32905,3214738915,4,Distributor of pebbles & stone products from Indonesia,Roger Sinigoi,M,Q,Owner,,,,,3217778392,,www.stonemosaics.net,contact@stonemosaics.net,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1840,No,5032,,3739510,2020FLZZ,ZZWD,2015,9,V,AABB,,,
CANAAN PAPER CO.,,11265 N.W. 131st St.,Miami,FL,33178,3058887397,5,"Wholesaler of paper products, including napkins & towels & plastic utensils",Alvin Cheung,M,Q,Owner,,,,,,,www.canaantrading.com,info@canaantrading.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1220,No,5113,,3739728,2020FLZZ,ZZWD,2015,9, ,AABB,,,
"MARQUETTE LUMBER CO., INC.",,"3201 Cardinal Dr., Ste. 5",Vero Beach,FL,32963,7722315252,9,Wholesaler of hardwood lumber,Daniel G. Downey,M,Q,Pres.,,,,,,,www.marquettelumber.com,info@marquettelumber.com,,,,,1919,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0280,No,5031,,3739733,2020FLZZ,ZZWD,2015,9, ,AABB,,,
FOUNDATION FLOORING,,"4100 N. Powerline Rd., Ste. B-3",Pompano Beach,FL,33073,9542561447,20,"Distributor of flooring, floor coverings & accessories, including engineered hardwood, laminate, solid hardwood, vinyl & bamboo flooring panels, carpets, tile, natural stones & adhesives",Matt Jorgensen,M,,CEO,Michael Maler,M,Q,Mktg. Asst.,9543572151,,www.foundationfloors.com,info@foundationfloors.com,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0417,No,5031,5023,3739752,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"APPLIANCES TO GO USA, LLC",,"741 Del Prado Blvd., N.",Cape Coral,FL,33909,2392777711,5,"Distributor of home appliances, including washers, dryers, microwaves, refrigerators, ovens & dishwashers",Mickey Rosado,M,Q,Principal,,,,,,,www.appliancestogousa.com,info@appliancestogousa.com,,,,,2010,I,L,,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AP0012,No,5064,,3739856,2020FLZZ,ZZWD,2015,9,S,AAN1,,,
"AUDIO & VIDEO SOLUTIONS, INC.",Pro Audio Depot,"10200 N.W. 25th St., Ste. 104",Miami,FL,33172,3056400424,9,Distributor of audio/visual equipment & systems,Federico Kasslater,M,Q,Pres.,,,,,3056400566,,www.proaudiodepot.com,info@proaudiodepot.com,,,,,1996,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0060,No,5064,,3739857,2020FLZZ,ZZWD,2015,8, ,AABB,,,
"305 BROADCAST, LLC",,"1315 N.W. 98th Ct., Unit 10",Miami,FL,33172,3054063560,9,Distributor of broadcasting equipment,Leonardo Busi,M,Q,Mng. Member,,,,,,8553053058,www.305broadcast.com,sales@305broadcast.com,,,,,,I,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR0583,No,5065,,3739860,2020FLZZ,ZZWD,2015,9,,,,,
"BATTERIES PLUS BULBS, LLC",,1250 Northlake Blvd.,West Palm Beach,FL,33403,5618818900,20,Distributor of batteries & light bulbs,Rick Phipps,M,,Cont.,Allen Campbell,M,Q,Site Mgr.,5618818020,,www.batteriesplus.com,sales@batteriesplus.com,,,,,2011,R,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1100,No,5063,,3739864,2020FLZZ,ZZWD,2015,5, ,AABB,,,
BLUE LINE EQUIPMENT SALES CORP.,,4950 N.W. 72nd Ave.,Miami,FL,33166,3055911822,4,"Distributor of storage, shipping & specialty containers",Carlos Mendez,M,,Pres.,Jorge Marquez,M,Q,V-P.,3055929821,,www.bluelinecontainers.com,cmendez@bluelinecontainers.com,,,,,2004,I,I,,"348,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2126,No,5088,,3739870,2020FLZZ,ZZWD,2015,9, ,AABB,,,
"DADE LIFT PARTS & EQUIPMENT, INC.",,12612 N.W. South River Dr.,Miami,FL,33178,3058855055,45,"Distributor of material handling equipment, including forklift parts & equipment",Diego M. Machin,M,Q,Pres.,Angel Gutierrez,M,,Sales Mgr.,3058893286,,www.dadelift.com,contactus@dadelift.com,,,,,1993,I,I,-,"13,000",,Dinorah Navarro,F,,Hum. Res. & IT Mgr.,Smith Garcia,M,,Parts Mgr.,Carlos Alvarez,M,,Export Mgr.,Maria Planas,F,,Rentals Mgr.,Onelio Hernandez,M,,Serv. Mgr.,,,,,,,,,,,,,,,,,MA2480,No,5084,,3739885,2020FLZZ,ZZWD,2015,4, ,AABB,,,
WONDERCOSTUMES.COM,,13432 S.W. 131st St.,Miami,FL,33186,3052535380,8,Distributor of theatrical costumes,Mohan Pillai,M,,Owner,John Qurian,M,,Off. Mgr.,,8002889916,www.wondercostumes.com,info@wondercostumes.com,,,,,2004,N,I,,,,Andrew Delbali,M,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3552,No,5136,5137,3739929,2020FLZZ,ZZWD,2015,9, ,AABB,,,
"BUSINESS TECHNOLOGY PARTNERS, INC.",,4470 35th St.,Orlando,FL,32811,4076496490,8,"Distributor of office machines, including printers & copiers",Eric Williams,M,Q,Pres.,,,,,4076490109,,www.btpservice.com,service@btpservice.com,,,,,1986,L,I,"under $500,000","50,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5045,5044,3740091,2020FLZZ,ZZWD,2015,9,,,,,
"A BAR CODE BUSINESS, INC.",,"505 Sunbelt Rd., Ste. 8",Lady Lake,FL,32159,3527500077,10,"Distributor of barcode equipment, barcode scanners, tabletop printers, desktop printers, label printers, labels, barcodes, barcode paper & preprinted labels & portable data terminals",Steven Belford,M,,Pres.,Erik Russell,M,Q,Manager,3527500088,8006440077,www.abarcodebusiness.com,sales@abarcodebusiness.com,,,,,,N,S,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA0100,No,5112,5045,3740130,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"LABEL INTERACTIVE TECHNOLOGIES, INC.",Label IT US,"2325 Ulmerton Rd., Ste. 23",Clearwater,FL,33762,7275464500,10,Distributor of pressure sensitive labels,Randy Kane,M,Q,Pres.,Cameron Glynn,M,,Hum. Res. Mgr.,7275464555,8775223539,www.labelitus.com,info@labelitus.com,,,,,2004,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA0220,No,5113,,3740399,2020FLZZ,ZZWD,2015,5, ,AABB,,,
POLARIS OF GAINESVILLE,,12556 U.S. Highway 441,Alachua,FL,32615,3864184244,20,Distributor of ATVs & motorcycles,Mike Detrick,M,Q,Manager,,,,,3864624085,,www.polarisofgainesville.com,sales@polarisofgainesville.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VE0012,No,5012,,3740480,2020FLZZ,ZZWD,2015,5, ,AABB,,,
"INDUSTRIAL BOLTING SYSTEMS, INC.",,"6614 Emma Jane Ln., P.O. Box 1648",Dover,FL,33527,8134238677,2,Distributor of industrial bolting equipment,Mark Herndon,M,Q,Pres.,,,,,,,www.industrialboltingsystems.com,info@industrialboltingsystems.com,,,,,2007,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,,3741998,2020FLZZ,ZZWD,2015,8, ,AABB,,,
MILLENNIUM MACHINERY PARTS,,6600 N.W. 77th Ct.,Miami,FL,33166,3054688787,10,Distributor of new & aftermarket heavy-duty machinery parts for construction & drilling equipment,Eglee Valdez,M,Q,Ex. V-P.,,,,,7865132459,,www.milmachinery.com,sales@milmachinery.com,,,,,2001,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1858,No,5082,,3743151,2020FLZZ,ZZWD,2015,5, ,AABB,,,
TAMPA BAY TRANE,,902 N. Himes Ave.,Tampa,FL,33609,8138778251,160,Distributor of HVAC equipment for commercial & industrial use,Douglas B. Cohn,M,Q,CEO,Jay Allison,M,,"Pres., COO",8138778257,8009668251,www.tampabaytrane.com,tampabaytrane@trane.com,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0125,No,5075,,3743175,2020FLZZ,ZZWD,2015,1, ,AABB,,,
AISENBERG FLOORS,,"1641 Land O'Lakes Blvd., Ste. 9",Lutz,FL,33549,8135273703,10,"Flooring contractor & distributor of hardwood, ceramic tile, laminate & vinyl flooring & carpets",Mark Eisenberg,M,,Ptnr.,David Eisenberg,M,,Ptnr.,,,www.aisenbergfloors.com,,,,,,,R,I,,,N,Samantha Eisenberg,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0417,No,5031,5023,3746960,2020FLZZ,ZZWD,2016,5,V,AABB,,,
"TIARA TRADING, LLC",,"1620 Main St., Ste. 8",Sarasota,FL,34236,9413654554,60,Distributor of used garments,Omar Galan,M,,Pres.,Stephen J. Baseman,M,Q,V-P.,9413654664,9417771097,www.tiaratrading.net,,,,,,,I,L,$5Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0955,No,5136,5137,3747204,2020FLZZ,ZZWD,2016,3, ,AABB,,,
"HYDRA SERVICE, INC.",,4554 19th Street Court E.,Bradenton,FL,34203,9415676941,2,"Distributor of industrial, mining & municipal submersible, diesel, rotary lobe & vertical turbine pumps & large rental fleet & service trucks",Bernice Williams,F,,Dist. Sales Mgr.,Bill Bell,M,Q,Serv. Techn.,9415679955,,www.hydraservice.net,keaton@hydraservice.net,,,,,,R,I,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hydra Service, Inc.",Warrior,AL,2056475326,PU0240,No,5084,,3748423,2020FLZZ,ZZWD,2017,8, ,AABB,,"2104 Highway 160, P.O. Box 365",35180
SAVEON LOCKSMITH SERVICE IN BRADENTON FL,,"210 3rd St. W., Ste. 2111",Bradenton,FL,34205,9412034848,5,Distributor of locks & lock keys & locksmith services,Shay Bradenton,M,Q,Owner,,,,,,,www.saveonlocksmith.com,saveonlocksmithbradenton@gmail.com,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO0260,No,5072,,3749120,2020FLZZ,ZZWD,2016,9,S,AACC,,,
BIOMEDICAL INTERNATIONAL CORP.,,4896 S.W. 74th Ct.,Miami,FL,33155,3056691010,12,"Wholesaler of medical equipment, including ultrasound, cardiology, cr scanners, MRI, x-ray machines, surgical lights ventilators & fluoroscopy equipment",Juan Borges,M,Q,Pres.,,,,,3056691011,,www.biomedicalintl.com,info@biomedicalintl.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0315,No,5047,,3750134,2020FLZZ,ZZWD,2016,5, ,AABB,,,
"TASTY WINES, INC.",,8314 N.W. 56th St.,Miami,FL,33166,3055932121,10,Distributor of imported Spanish wines,Daniel Garcia,M,Q,Owner,,,,,,,,support@twimport.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0180,No,5182,,3753138,2020FLZZ,ZZWD,2016,5, ,AABB,,,
FREEDMAN OFFICE SUPPLIES,,5035 W. Hillsborough Ave.,Tampa,FL,33634,8138820032,100,Distributor of office supplies,Steve Freedman,M,Q,Owner & CEO,,,,,8138713341,,www.freedmansonline.com,sales@freedmansonline.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0120,No,5044,,3753478,2020FLZZ,ZZWD,2016,1,S,AAN1,,,
ALL FLORIDA PAPER,,9150 N.W. 105th Way,Miami,FL,33178,3058356060,80,Distributor of sanitation paper products & janitorial cleaning supplies,Armando Caceres,M,Q,Owner,,,,,3058358060,8668356060,www.allfloridapaper.com,contact@allfloridapaper.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JA0045,No,5113,5169,3753493,2020FLZZ,ZZWD,2016,3, ,AABB,,,
KATEK LASER,,12894 S.E. Suzanne Dr.,Hobe Sound,FL,33455,7729327036,6,Distributor of laser toner cartridges,Tony Stramando,M,Q,Owner,,,,,7722458932,,www.colortoner.com,sales@colortoner.com,,,,,2014,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0151,No,5112,,3753497,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"ADVANCED SURFACES, INC.",,"2000 Banks Rd., Ste. A-1",Pompano Beach,FL,33063,9549734528,40,"Distributor of decorative concrete supplies, including additives, clear sealers, resins, stains & tools",John Bond,M,Q,Owner,Albert Antonio,M,,Mfg. Mgr.,9549734926,8009525980,www.advancedsurfaces.com,sales@advancedsurfaces.com,,,,,1979,I,I,,"12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1361,No,5169,5162,3753746,2020FLZZ,ZZWD,2016,4, ,AABB,,,
"SALLICK INDUSTRIAL SUPPLIES, INC., MORRIS",,"10025 N.W. 116th Way, Ste. 17",Miami,FL,33178,3054805875,9,"Wholesaler of industrial, construction, mining, power generation & water treatment equipment & supplies",Morris Sallick,M,,Owner,Victor Sallick,M,Q,Hum. Res. Mgr.,3054805876,,www.msis.org,msis@msis.org,,,,,1991,I,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5082,3753960,2020FLZZ,ZZWD,2016,9,V,AABB,,,
SPACE COAST DISTRIBUTORS,,726 N. Segrave St.,Daytona Beach,FL,32114,3862390305,9,Distributor of construction wellpoint dewatering systems,Ted Bondjuk,M,Q,Pres.,,,,,3862390670,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0330,No,5082,,3753972,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"CENTER LINE ASSOCS., LLC",,88 Beal Pkwy. N.W.,Fort Walton Beach,FL,32548,8503620019,5,Distributor of office furniture,Eddie Chambless,M,Q,Owner,Alyssa Chambless,F,,Pres.,8508620888,,www.centerlineassociates.com,service@centerlineassociates.com,,,,,2010,R,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5021,,3753974,2020FLZZ,ZZWD,2016,9,,,,,
"ZUMEX USA, INC.",,1573 N.W. 82nd Ave.,Miami,FL,33126,3055910061,12,Distributor of restaurant juice extractors,Victor Bertolin,M,Q,Pres.,,,,,3055910062,,www.zumex.com,zumexusa@zumex.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JU0020,No,5046,,3753976,2020FLZZ,ZZWD,2016,5, ,AABB,,,
BEN'S PAINT SUPPLY,,1453 E. Gary Rd.,Lakeland,FL,33801,8636885577,10,"Wholesaler of automotive, fleet, industrial, marine & aircraft paints",Charlie Parker,M,Q,Manager,,,,,8636872277,,www.benspaintsupply.com,dvemerson@bensps.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben's Paint Supply,Daytona Beach,FL,3862523817,PA0458,No,5198,,3753977,2020FLZZ,ZZWD,2016,5, ,AABB,,"132 S. Segrave St., Ste. 120",32114
"ADVANCED FIRE EQUIPMENT, INC.",,115 S. Laurel Ave.,Sanford,FL,32771,4073248303,9,Distributor of fire protection equipment & supplies,Dean Noland,M,Q,Owner,,,,,4073248266,,www.advanced-fire.com,info@advanced-fire.com,,,,,1988,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0801,No,5099,,3753991,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"ATLANTIC AUTO SUPPLIERS, INC.",,6900 N.W. 51st St.,Miami,FL,33166,3055766951,5,Distributor of automotive repair equipment,Orlando Valdes,M,Q,Pres.,,,,,3059927977,,www.atlanticautosuppliers.com,mail@atlanticautosuppliers.com,,,,,1976,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0530,No,5084,,3753992,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"DATA EQUIPMENT, INC.",,"945 W. Michigan Ave., Ste. 10-B",Pensacola,FL,32505,8504328969,15,Distributor of identification supplies & accessories,Bill Scott,M,Q,Owner,,,,,4076578110,,www.dataeq.com,dei@dataeq.com,,,,,,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID0020,No,5044,,3754045,2020FLZZ,ZZWD,2016,5, ,AABB,,,
EXCELLENT-SUPPLY.COM,,"2820 Scherer Dr. N., Ste. 220",St. Petersburg,FL,33716,7278212020,10,Distributor of encapsulation carpet cleaning equipment & chemicals,Rick Gelinas,M,Q,Owner,Tanoah Farrar,F,,Sales Rep.,8668120098,8003301888,www.excellent-supply.com,sales@excellent-supply.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA1345,No,5087,5169,3754047,2020FLZZ,ZZWD,2016,5,,,,,
"AMERICAN PRESSURE SYSTEMS, INC.",,7608 Emerald Dr.,Melbourne,FL,32904,3219140827,4,Distributor of pressure cleaning equipment & accessories,Ford Hoskins,M,Q,Sales Mgr.,,,,,3219140831,8004937692,www.americanpressuresystems.com,sales@americanpressuresystems.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0264,No,5087,,3754048,2020FLZZ,ZZWD,2016,8, ,AABB,,,
"POLISHING SYSTEMS, INC.",,114 Edge Ave.,Niceville,FL,32578,8502793425,8,Distributor of car care & detailing supplies,Kim Fulton,F,Q,Off. Mgr.,Larry Tucker,M,,Manager,8502794556,,www.autodetailingsystems.com,carpolishingsystems@yahoo.com,,,,,1995,I,S,$1.5Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE0495,No,5169,,3754052,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"EXIDE TECHNOLOGIES, INC.",,4009 N. Pace Blvd.,Pensacola,FL,32505,8504320455,5,Distributor of industrial & automotive batteries,Dana Anderson,F,Q,Manager,,,,,,8007827848,www.exide.com,info@exide.com,,,,,2002,I,I,,"5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Exide Technologies, Inc.",Milton,GA,6785669000,BA1080,No,5013,5063,3754068,2020FLZZ,ZZWD,2016,9, ,AABB,,"13000 Deerfield Pkwy., Bldg. 200",30004
PFC CONTROLS,,1638 N.W. 108th Ave.,Miami,FL,33172,3055930227,5,Distributor of garage doors & garage door openers,Marcelo Paez,M,,Owner,Farfisa Fiumani,F,Q,Off. Mgr.,3055939823,8008060227,www.pfccontrols.com,info@pfccontrols.com,,,,,1991,I,I,$4Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0184,No,5031,5065,3754073,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"MIAMI INTER AIR, INC.",,"14365 S.W. 120th St., Ste.101",Miami,FL,33186,3053876954,7,"Distributor of aircraft parts, including valves, brakes & wheels",Tommy Algawi,M,Q,"Pres., Hum. Res. & IT Mgr.",Troy Adriaanse,M,,Sales Mgr.,3053876952,,www.miamiinterair.com,sales@miamiinterair.com,,,,,,N,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0294,No,5088,,3754086,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"CART CITY, INC.",,4436 Church St.,Punta Gorda,FL,33980,9416271669,6,Distributor of new & used golf carts & club cars,Terry Rexroth,M,Q,Pres.,,,,,9416279948,,www.cartcityinc.com,info@cartcityinc.com,,,,,1997,L,I,,"87,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO0088,No,5088,,3754469,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"LEAD2DESIGN, INC.",,4320 N.W. 120th Ave.,Pompano Beach,FL,33065,9547576116,4,"Distributor of fabrics, trimming & window hardware & moldings",Ian Heunis,M,Q,Owner,Lesley-Anne Wolff,F,,"V-P., Admn.",9542550768,,www.lead2design.com,office@lead2design.com,,,,,2010,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0123,No,5131,5072,3754627,2020FLZZ,ZZWD,2016,9,,,,,
"DIESELSITE, INC.",,"7400 W. Industrial Ln., Unit 6",Homosassa,FL,34448,8884143457,12,Distributor of diesel performance truck parts,Robert T. Riley,M,Q,Owner,,,,,3525032045,,www.dieselsite.com,sales@dieselsite.com,,,,,1997,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0910,No,5013,,3754877,2020FLZZ,ZZWD,2016,5, ,AACC,,,
