compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"FILTEMP SALES, INC.",,2330 N. 31st Ave.,Phoenix,AZ,85009,6022434245,55,Distributor of air filters,Dave Downing,M,Q,Owner,,,,,6022417500,,www.dlsalescorp.com,,,,,,1972,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0380,No,5085,,2814591,2020AZZZ,ZZWD,2009,3, ,AABB,,,
"LIGHTHOUSE, INC., THE",,1502 N. 29th Ave.,Phoenix,AZ,85009,6022728077,15,Distributor of heavy-duty truck & emergency lighting,Meloine Serpa,F,,Br. Mgr.,Marsha Gomez,F,Q,Cust. Serv. Rep.,6022728061,,www.thelighthouseinc.com,robertv@thelighthouseinc.com,,,,,1935,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lighthouse, Inc., The",San Pedro,CA,3105479946,TR0910,No,5013,5063,2814592,2020AZZZ,ZZWD,2009,5, ,AABB,,425 W. 10th St.,90731
MATLOCK GAS & EQUIPMENT CO.,,1209 Jess Hayes Rd.,Globe,AZ,85501,9284255521,20,Distributor of propane gas,Cayci Vuksanovich,F,,Owner,Anna Gonzales,F,Q,Off. Mgr.,9284250411,8004624427,www.matlockgas.com,matlockgas@gmail.com,P.O. Box 2690,Globe,AZ,85502,1937,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,2814594,2020AZZZ,ZZWD,2009,5, ,AABB,,,
"ALLIANCE BEVERAGE DISTRIBUTING CO., LLC",,3535 E. Columbia St.,Tucson,AZ,85714,5209033600,100,Distributor of beer & wine,Mike Rickher,M,Q,Opers. Mgr.,,,,,5209033636,8007737465,www.alliance-beverage.com,information@abdc-az.com,,,,,1999,L,L,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breakthru Beverage Arizona,Phoenix,AZ,6027605500,BE0800,No,5181,5182,2814595,2020AZZZ,ZZWD,2009,1, ,AABB,,1115 N. 47th Ave.,85043
RED BIRD FARMS CO.,,2721 W. Willetta St.,Phoenix,AZ,85009,6022724040,5,"Distributor of fresh, all-natural chicken for grocery stores, restaurants & foodservice facilities",Lloyd Lyster,M,Q,Manager,,,,,6022724544,,www.redbirdfarms.com,info@redbirdfarms.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO0558,No,5144,,2814709,2020AZZZ,ZZWD,2009,8, ,AABB,,,
RIO GRANDE MATERIAL,,5026 S. 51st Ave.,Laveen,AZ,85339,6022372398,4,Wholesaler of sand & gravel,Hassan Daioleslam,M,Q,Manager,,,,,6822373332,,,,,,,,1978,L,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0290,No,5032,,2814755,2020AZZZ,ZZWD,2009,7, ,AABB,,,
CRESCENT ELECTRIC SUPPLY CO.,,1601 N. 15th Ave.,Tucson,AZ,85705,5206248241,15,"Wholesaler of electrical supplies, including wire, switchgears, lighting, LED solutions, underground supplies, tools & safety gear",Craig Ward,M,Q,Manager,,,,,5207920476,,www.cesco.com,tucson@cesco.com,,,,,1987,N,I,-,"80,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crescent Electric Supply Co.,East Dubuque,IL,8157473145,EL0780,No,5063,,2814758,2020AZZZ,ZZWD,2009,5, ,AABB,,"7750 Dunleith Dr., P.O. Box 500",61025
MCLANE SUNWEST,,14149 W. McDowell Rd.,Goodyear,AZ,85395,6239357500,480,Distributor of general line groceries for convenience stores & military commissaries,Bobby Carlson,M,,Pres.,Tim Campbell,M,,"V-P., Sales",6239357085,,www.mclaneco.com,contact@mclaneco.com,,,,,1985,R,I,,"497,000",N,Theresa Hatch,F,,Hum. Res. Mgr.,Diana Osborn,F,Q,Cust. Serv. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,"McLane Company, Inc., Grocery Div.",Temple,TX,2547717500,GR0730,No,5141,,2815024,2020AZZZ,ZZWD,2009,1, ,AABB,,6201 N.W. H. K. Dodgen Loop,76504
"FIRE SECURITY ELECTRONICS & COMMUNICATIONS, INC.",,17621 N. 25th Ave.,Phoenix,AZ,85023,6025647770,20,"Distributor of fire alarm, security, communication, CCTV & access control systems",Richard Buck,M,Q,Owner & Pres.,,,,,6025647776,,www.fsec.net,sales@fsec.net,,,,,1980,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0277,No,5063,5065,2815059,2020AZZZ,ZZWD,2009,5, ,AABB,,,
AVNET TECHNOLOGY SOLUTIONS,,8700 S. Price Rd.,Tempe,AZ,85284,4807946500,1500,Distributor of software,Phillip Gallagher,M,,Pres.,Jeff Bawol,M,,Sr. V-P. & GM,4807946890,8004091483,www.ats.avnet.com,feedback@avnet.com,,,,,,N,C,,,,Ger Purcel,M,,"Sr. V-P., Geographic Info. Sys. Sols.",Eric Berry,M,,"V-P., Strategic Sales",Kaylene Moss,F,Q,"V-P., Hum. Res.",,,,,,,,,,,,,,,,,,,,,"Avnet, Inc.",Phoenix,AZ,4806432000,SO0108,No,5045,,2815882,2020AZZZ,ZZWD,2009,1, ,AABB,,2211 S. 47th St.,85034
"ROCK YARD, INC., THE",,200 N. Tonto St.,Payson,AZ,85541,9284747025,6,"Wholesaler of landscaping & concrete supplies, including manufactured & natural stone, brick pavers, clay brick, concrete waterproofing products & tools",George Randall,M,,Pres.,Jim Carr,M,Q,GM,9284746292,8664647625,www.therock-yard.com,info@therock-yard.com,,,,,1998,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1840,No,5032,5169,2816617,2020AZZZ,ZZWD,2009,8, ,AABB,,,
WHOLESALE FLOORS,,8855 N. Black Canyon Hwy.,Phoenix,AZ,85021,6022487878,25,Wholesaler of flooring,Scott Wolf,M,Q,Owner,,,,,6022487075,,wholesalefloors.com,info@wholesalefloors.com,,,,,1998,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0417,No,5023,,2902043,2020AZZZ,ZZWD,2009,4, ,AABB,,,
"BORDER CONSTRUCTION SPECIALTIES, LLC",,3880 E. Broadway Rd.,Phoenix,AZ,85040,6023442100,35,"Distributor of construction supplies, including mortar, masonry supplies, building wrap, waterproofing, adhesives, epoxy grout, hand tools & steel rebar",Gale Hiser,F,Q,Br. Mgr.,Chris Reed,M,,Opers. Mgr.,6024372418,8774267337,www.bordercorp.com,info@bordercorp.com,,,,,1955,,L,,,,Dan Espinoza,M,,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Border Construction Specialties, LLC",Scottsdale,AZ,6023442100,RE0211,No,5032,5051,2912751,2020AZZZ,ZZWD,2009,4, ,AABB,,"8901 E. Pima Center Pkwy., Ste. 205",85258
"WATER MOVERS, INC.",,30 N. 56th St.,Phoenix,AZ,85034,6022758822,25,Distributor of water pumps & pipes,Howard Nute,M,,Pres.,Chris Nute,M,Q,CFO,6022758833,8885213822,www.watermovers.com,sales@watermovers.com,,,,,2002,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0433,No,5074,,3042746,2020AZZZ,ZZWD,2009,4,S,AAN1,,,
"BNL KATZ, INC.",BNL Katz Co.,11753 E. Wethersfield Rd.,Scottsdale,AZ,85259,4809485513,2,"Wholesaler of building materials, including glass & aluminum",Larry Katz,M,Q,Pres.,,,,,4809485526,,,bnlkatz@yahoo.com,,,,,2000,I,I,"$260,000 ",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5039,5051,3649923,2020AZZZ,ZZWD,2010,7,R,AAM3,,,
AAT ARROWHEAD AEROBIC TECHNOLOGIES,,1172 Loren Dr.,Prescott,AZ,86305,9287785918,5,Distributor of alternative & septic wastewater treatment equipment & systems,Ernest E. Isaacson III,M,Q,Owner,,,,,9284437633,,,mtprusty@hotmail.com,,,,,1992,R,1,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0412,No,5084,,3650134,2020AZZZ,ZZWD,2010,7, ,AABB,,,
"MERLE'S AUTOMOTIVE SUPPLY, INC.",,33 W. University Blvd.,Tucson,AZ,85705,5206223526,25,Wholesaler of automotive parts,Mark Leamon,M,Q,Br. Mgr.,,,,,5206709741,,www.merlesauto.com,twacker@merlesauto.com,,,,,1979,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merle's Automotive Supply, Inc.",Tucson,AZ,5206209511,AU0510,No,5013,,3650156,2020AZZZ,ZZWD,2010,4, ,AABB,,4015 S. Dodge Blvd.,85714
"ENERGY MIZER, INC.",,"526 E. Juanita Ave., Ste. 8",Mesa,AZ,85204,4803251997,3,"Wholesaler of janitorial supplies, including cleaning chemicals & paper products",Barbara Jenkins,F,Q,Pres.,Steve Smith,M,,"Dir., Sales",,,,,P.O. Box 20970,Mesa,AZ,85277,1984,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JA0045,No,5087,5169,3650361,2020AZZZ,ZZWD,2010,7,V,AABB,,,
"DUNBAR STONE CO., INC.",,608 Lewis Ave.,Ash Fork,AZ,86320,9286362273,30,Distributor of natural building stone,Gerald Dunbar,M,,Pres.,Frances Dunbar,F,Q,Corp. Secy.,9286365648,,www.dunbarstoneinc.com,dunbarstone@qwestoffice.net,P.O. Box 430,Chino Valley,AZ,86323,1948,I,I,,,N,Leslie Dunbar,F,,Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1860,No,5032,,3650415,2020AZZZ,ZZWD,2010,4, ,AABB,9286372592,,
"ACE SALES, INC.",,4622 E. Onyx Ave.,Phoenix,AZ,85028,6025956263,2,"Distributor of commercial swimming pool, water park, fountain & golf course water maintenance equipment, including pumps, filters, controls & heating systems",Daryn McCulley,M,Q,Pres.,,,,,6023888521,,www.ace-sales.com,dmcculley@ace-sales.com,,,,,2001,N,1,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IR0180,No,5074,5084,3650416,2020AZZZ,ZZWD,2010,8, ,AABB,,,
ROCK 'N ROLLIN' ROCK SALES,,8439 N. 83rd Ave.,Peoria,AZ,85345,6238787625,10,"Distributor of landscaping materials including boulders, stone, gravel, sand, concrete pavers, fill dirt & mulch",Catherine Berardi,F,Q,Owner,Kelli Bungert,F,,Acct. Mgr.,6234871025,,www.rocknrollinrock.com,info@rocknrollinrock.com,,,,,1979,L,I,$1Mil-$2.5Mil,,N,Nick Berardi,M,,Yard Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA1018,No,5032,5191,3650419,2020AZZZ,ZZWD,2010,5, ,AABB,,,
"ARIZONA CUSTOM SHADES, INC.",,"11034 N. 23rd Dr., Ste. 105",Phoenix,AZ,85029,6029430622,4,Wholesaler of custom window shades & panel tracks,Frank J. Montone,M,,Pres.,Ann C. Montone,F,Q,Secy-Treas.,6029430624,8009606800,www.azcustomshades.com,info@azcustomshades.com,,,,,2006,N,I,,"8,400",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0100,No,5023,,3650608,2020AZZZ,ZZWD,2010,8,,,,,
"HELSER BROS., INC.",,3294 N. Nevada St.,Chandler,AZ,85225,4804978191,18,"Distributor of window coverings, including shades, curtains, hangers & rods",Jason Helser,M,Q,"Pres., CEO",Mark Helser,M,,"Pres., CFO",4804979141,8883464257,www.helserbrothers.com,info@helserbrothers.com,,,,,1999,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0113,No,5023,,3650618,2020AZZZ,ZZWD,2010,5, ,AABB,,,
"SUPERIOR SUPPLY, INC.",,"4006 S. 23rd St., Ste. 15",Phoenix,AZ,85040,6022689599,5,"Distributor of asphalt & concrete restoration products & equipment, including additives, solvents, mortars, crackseal applicators, spray injection patching equipment, asphalt lutes & slurry squeegees",Van Thomas,M,,Pres.,Don Lewis,M,Q,Off. Mgr.,6022689590,8882689599,www.superiorsupplyinc.net,vanthomassuperiorsupply@cox.net,,,,,1994,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS0056,No,5032,5169,3650923,2020AZZZ,ZZWD,2010,8, ,AABB,,,
"SOUTHWEST TRAFFIC SYSTEMS, INC.",,4402 E. Kiva St.,Phoenix,AZ,85044,4809617000,3,Distributor of traffic control equipment,Fred Roush,M,,Pres.,John Johnson,M,Q,Off. Mgr.,4809610404,,www.southwesttraffic.com,info@southwesttraffic.com,,,,,1994,R,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0080,No,5063,,3650927,2020AZZZ,ZZWD,2010,8, ,AABB,,,
ROOFING SUPPLY GROUP OF ARIZONA,,235 S. Hilbbert,Mesa,AZ,85210,4805576309,20,"Wholesaler of roofing supplies, including shingles, felt & waterproofing",Nick Chaefer,M,Q,Br. Mgr.,,,,,4805576283,,www.rsgroof.com,info@rsgroof.com,,,,,2005,R,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roofing Supply Group, LLC",Dallas,TX,2149565100,RO0450,No,5033,,3650958,2020AZZZ,ZZWD,2010,5, ,AABB,,"3890 W. Northwest Hwy., Ste. 400",75220
"AVIMECH INTERNATIONAL AIRCRAFT, INC.",,1338 E. Grant Rd.,Tucson,AZ,85719,5207952452,5,Wholesaler of aircraft components & parts,Ricardo Cavalcanti,M,Q,Pres.,,,,,,,www.avimech.com,,,,,,2005,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0260,No,5088,,3651003,2020AZZZ,ZZWD,2010,8, ,AABB,,,
"MERLE'S AUTOMOTIVE SUPPLY, INC.",,741 W. Roger Rd.,Tucson,AZ,85705,5206900922,10,"Wholesaler of automotive parts, including alternators & starters",Wayne Stone,M,Q,Br. Mgr.,,,,,,,www.merlesauto.com,twacker@merlesauto.com,,,,,2000,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merle's Automotive Supply, Inc.",Tucson,AZ,5206209511,AU0510,No,5013,,3651109,2020AZZZ,ZZWD,2010,5,S,AAN1,,4015 S. Dodge Blvd.,85714
"AVWEST, INC.",,"16919 E. Nicklaus Dr., P.O. Box 17479",Fountain Hills,AZ,85268,4808371833,3,"Wholesaler of professional quality audio equipment, including microphones, loudspeakers, amplifiers, signal generators & cables",James Umstead,M,Q,Pres.,,,,,4808377160,,www.avwest.com,jim@avwest.com,,,,,1992,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0060,No,5065,,3651141,2020AZZZ,ZZWD,2010,8,,,,,
"EWING IRRIGATION PRODUCTS, INC.",,1811 W. Peoria Ave.,Phoenix,AZ,85029,6029972661,3,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings, drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",Larry Naftzger,M,Q,Br. Mgr.,,,,,6029977024,,www.ewing1.com,branch94@ewing1.com,,,,,1922,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3651172,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
"EWING IRRIGATION PRODUCTS, INC.",,8381 E. Gelding Dr.,Scottsdale,AZ,85260,4809980088,4,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings, drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",Roy Mosel,M,Q,Br. Mgr.,,,,,4809982226,,www.ewing1.com,branch44@ewing1.com,,,,,2001,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3651173,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
"EWING IRRIGATION PRODUCTS, INC.",,7920 W. Thomas Rd.,Phoenix,AZ,85033,6238463000,3,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings, drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",Andy Zwick,M,Q,Br. Mgr.,,,,,6238462300,,www.ewing1.com,branch74@ewing1.com,,,,,1999,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3651174,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
"EWING IRRIGATION PRODUCTS, INC.",,8267 E. Pecos Dr.,Prescott Valley,AZ,86314,9287759803,2,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings & drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",J. R. Richard,M,Q,Br. Mgr.,,,,,9287759804,8003439464,www.ewing1.com,branch137@ewing1.com,,,,,2005,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3651175,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
"ARTES IMPORTS & EXPORTS, INC.",,303 S. Alma School Rd.,Mesa,AZ,85210,4807336858,4,"Wholesaler of imported wooden & metal household furniture, precast concrete landscaping elements, copper sinks, tubs & tabletops & ceramic & pewter home decor accessories",Jesus Miranda,M,Q,Pres.,,,,,4806683337,8776245318,www.artesimports.com,info@artesimports.com,P.O. Box 1140,Mesa,AZ,85211,1999,I,I,,"15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FU0345,No,5021,5032,3651181,2020AZZZ,ZZWD,2010,8, ,AABB,,,
WIST SUPPLY & EQUIPMENT CO.,,107 W. Julie Dr.,Tempe,AZ,85283,4809212900,60,"Distributor of office furniture, equipment & supplies, including office chairs, printers, copiers, staplers & shipping & packing supplies",Robert Wist,M,Q,Pres.,Ian Wist,M,,GM,8009557404,8009999478,www.wist.com,customerservice@wist.com,,,,,2003,N,I,,,N,Bill Strait,M,,Sales Mgr.,Peter Drozdowicz,M,,Fin. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0040,No,5021,5045,3651182,2020AZZZ,ZZWD,2010,3, ,AABB,,,
"METHODS MACHINE TOOLS, INC.",,615 W. 24th St.,Tempe,AZ,85282,6024372220,18,"Distributor of precision machine tools & related products, including engineering, automation, spare/replacement parts & service",Christopher Porter,M,Q,GM,,,,,6024372362,8776684262,www.methodsmachine.com,sales@methodsmachine.com,,,,,1959,I,I,,"18,800",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Methods Machine Tools, Inc.",Sudbury,MA,9784435388,MA0377,No,5084,,3651186,2020AZZZ,ZZWD,2010,5, ,AABB,,"65 Union Ave., P.O. Box 382",1776
"MERLE'S AUTOMOTIVE SUPPLY, INC.",,1485 E. Florence Blvd.,Casa Grande,AZ,85122,5208360211,13,"Wholesaler of automotive parts, including alternators & starters",Jeff Bayness,M,,Asst. Mgr.,Chris Davis,M,Q,Consultant,5208365718,,www.merlesauto.com,twacker@merlesauto.com,,,,,1969,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merle's Automotive Supply, Inc.",Tucson,AZ,5206209511,AU0510,No,5013,,3651197,2020AZZZ,ZZWD,2010,5,S,AAN1,,4015 S. Dodge Blvd.,85714
"DAVIDSON'S, INC.",,6100 Wilkinson Dr.,Prescott,AZ,86301,9287768055,94,Distributor of firearms,Bryan L. Tucker,M,Q,"Chrm., CEO",Andrew Kramer,M,,CFO,9287760344,8003674867,www.galleryofguns.com,forguns@davidsonsinc.com,,,,,1932,N,S,over $200Mil,"150,000",N,Larry Massimo,M,,Ex. V-P.,Matt Nicholson,M,,"V-P., Sales",Sheryl Manz,F,,"Dir., Opers.",Bill Bennett,M,,"Dir., Mktg.",Aaron Rogos,M,,"Dir., Hum. Res.",,,,,,,,,,,,,,,,,FI0917,No,5091,,3651241,2020AZZZ,ZZWD,2010,3, ,AABB,,,
"BELLA FOODS, INC.",,"420 N. 52nd Ave., Ste. 1",Phoenix,AZ,85043,6024151882,55,Wholesaler of fruits & vegetables,Andrew Ruggiero,M,Q,Pres.,Larry Ruggiero,M,,V-P.,6024153983,,www.bellafoodsproduce.com,,,,,,2008,R,I,,,N,Denise McDermid,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1136,No,5148,,3651242,2020AZZZ,ZZWD,2010,3, ,AABB,,,
IN & OUT DOOR SHOP,,5309 E. Empire Ave.,Flagstaff,AZ,86004,9285268127,2,Distributor of wooden & metal doors,Cecilio Tapia,M,Q,Owner,,,,,9285268127,,inandoutdoorshop.com,inandoutdoor@qwestoffice.net,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0256,No,5031,5051,3651364,2020AZZZ,ZZWD,2010,8, ,AABB,,,
"AMERICAN PREMIER PRODUCTS, LLC",,4949 W. Buckeye Rd.,Phoenix,AZ,85043,6023531600,15,Distributor of baby wipes,Joseph Amirian,M,Q,Owner,,,,,6023531604,,www.appusa.com,info@appusa.com,711 N. 17th Ave.,Phoenix,AZ,85007,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1220,No,5113,,3651366,2020AZZZ,ZZWD,2010,5, ,AABB,,,
"CABINET WHOLESALERS, INC.",,3120 W. Carefree Hwy.,Phoenix,AZ,85086,6025953154,3,Distributor of wooden kitchen & bath cabinets,Michael Rankin,M,Q,Pres.,,,,,,,,,,,,,2003,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0326,No,5031,,3651382,2020AZZZ,ZZWD,2010,7,S,AAN1,,,
"ARIZONA STONE & ARCHITECTURAL PRODUCTS, LLC",,"4502 E. Virginia St., Ste. 10",Mesa,AZ,85215,4806411042,25,"Distributor of precast & natural thin stone veneer, precast architectural elements, brick & concrete pavers & masonry supplies, including tools & cleaners, sealers & mortar",Bill Burke,M,,Pres.,Nate Foster,M,,Sales & Mktg. Mgr.,4806411066,,www.arizonastone.com,info@arizonastone.com,P.O. Box 20845,Mesa,AZ,85277,2003,R,L,,,N,Ron Leninger,M,Q,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1870,No,5032,5072,3652535,2020AZZZ,ZZWD,2010,4, ,AABB,,,
"FSX3, INC.",,3319 W. McDowell Rd.,Phoenix,AZ,85009,6022722433,10,"Distributor of automotive parts, including suspensions, lifting & lowering kits & tires",Thomas McClellan,M,Q,CEO,Chuck Waggoner,M,,Sales Mgr.,6022339323,,www.flynhi.com,info@flynhi.com,,,,,1980,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0510,No,5013,5014,3652539,2020AZZZ,ZZWD,2010,5, ,AABB,,,
"EIS, INC.",,"1524 W. 14th St., Ste. 106",Tempe,AZ,85281,6023253900,50,"Distributor of tools, equipment & supplies to the electronic assembly & motor apparatus repair industries, including soldering tools, magnet wire, cable, insulating materials, electric motor parts & repair equipment, abrasives & sealants",Stan Pierce,M,,Sales Mgr.,Rick Procanin,M,,Br. Mgr.,6023253993,8005381578,www.eis-inc.com,sales@eis-inc.com,,,,,1995,I,C,$2.6Mil-$5Mil,,N,Art Simpkins,M,Q,Pur. Mgr.,David Greene,M,,IT Mgr.,Jennifer Biggers,F,,Hum. Res. Mgr.,Lisa Smith,F,,Acct. & Sales Rep.,,,,,,,,,,,,,,,,,"EIS, Inc.",Atlanta,GA,6782553600,EL0330,No,5072,5085,3652546,2020AZZZ,ZZWD,2010,3, ,AABB,,"2018 Powers Ferry Rd. S.E., Ste. 500",30339
"ROMA FOOD ENTERPRISES, INC.",ROMA Of Arizona,9310 S. McKemy St.,Tempe,AZ,85284,4807053000,83,"Distributor of Italian & Italian-American food products, including cheese, meats, pasta & salads",Ryan Moltor,M,Q,Pres.,Jim Parfitt,M,,"V-P., Sales",4809408993,8006585994,www.pfgc.com,ivargas@pfgc.com,,,,,1992,I,C,,,N,Joan Hernandez,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vistar,Centennial,CO,3036627100,FO0530,No,5141,5142,3652746,2020AZZZ,ZZWD,2010,3, ,AABB,,"12650 E. Arapahoe Rd., Bldg. D",80112
"ROOFING SUPPLY OF ARIZONA-TUCSON, LLC",,3655 E. Refinery Way,Tucson,AZ,85713,5207905750,5,"Wholesaler of roofing supplies, including shingles, felt & waterproofing products",Skip Henson,M,,Br. Mgr.,Al Smith,M,Q,Sales Rep.,5207455183,,www.rsgroof.com,info@rsgroof.com,,,,,2000,R,L,"over $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roofing Supply Group, LLC",Dallas,TX,2149565100,RO0450,No,5033,5169,3653145,2020AZZZ,ZZWD,2010,8, ,AABB,,"3890 W. Northwest Hwy., Ste. 400",75220
"EWING IRRIGATION PRODUCTS, INC.",,18 S. Roosevelt,Chandler,AZ,85226,4809409541,3,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings, drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",Jake Ray,M,Q,Br. Mgr.,,,,,4809409269,8003439464,www.ewing1.com,branch96@ewing1.com,,,,,1922,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3653152,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
"EWING IRRIGATION PRODUCTS, INC.",,1221 E. Curry Rd.,Tempe,AZ,85281,4809687839,3,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings, drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",Frank Lopez,M,Q,Br. Mgr.,,,,,4809680915,,www.ewing1.com,branch95@ewing1.com,,,,,,,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3653153,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
"EWING IRRIGATION PRODUCTS, INC.",,17194 N. Dysart Rd.,Surprise,AZ,85374,6235841380,3,"Wholesaler of irrigation & industrial equipment & supplies, including pipe, valves, fittings, drip irrigation products & irrigation, drainage, peristaltic & chemical feed pumps",M. Mackey,M,Q,Br. Mgr.,,,,,6235841381,,www.ewing1.com,branch188@ewing1.com,,,,,,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ewing Irrigation Products, Inc.",Phoenix,AZ,6024379530,IR0180,No,5083,5051,3653154,2020AZZZ,ZZWD,2010,8, ,AABB,,3441 E. Harbour Dr.,85034
