compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"THOMAS OIL CO., INC., W. H.",,709 Finley Island Rd.,Decatur,AL,35601,2563510744,4,Distributor of fuel oil,Paul Davis,M,Q,Whse. Mgr.,,,,,2563510741,,www.whthomasoil.com,toco2@hiwaay.net,,,,,1956,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas Oil Co., Inc., W. H.",Clanton,AL,2056697991,PE0335,No,5172,,2813043,2020ALZZ,ZZWD,2009,9, ,AABB,,702 Greasy Ridge Rd.,35045
"YOUNG OIL, INC.",,"104 Memorial Dr., P.O. Box 328",Piedmont,AL,36272,2564479087,5,Wholesaler of gasoline,Millard Young,M,Q,Pres.,,,,,2564479089,,,,,,,,1941,L,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,2813044,2020ALZZ,ZZWD,2009,9, ,AABB,,,
DRAWDY CRAB CO.,,"13965 Shell Belt Rd., P.O. Box 116",Bayou La Batre,AL,36509,2518249098,3,Wholesaler of crabs,Jessica Drawdy,F,Q,Pres.,Jerry Drawdy,M,,V-P.,2518249099,8886772722,,,,,,,1999,N,I,$2.5Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0006,No,5146,,2813048,2020ALZZ,ZZWD,2009,7, ,AABB,,,
"COWIN EQUIPMENT CO., INC.",,35 Schillinger Rd.,Mobile,AL,36608,2516334020,20,"Wholesaler of heavy construction equipment, including mining, forestry & road construction equipment",Randy Rockwell,M,Q,V-P.,,,,,2516390461,8002236755,www.cowin.com,rrockwell@cowin.com,P.O. Box 29,Mobile,AL,36601,1945,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cowin Equipment Co., Inc.",Birmingham,AL,2058416666,CO1856,No,5082,,2813049,2020ALZZ,ZZWD,2009,5, ,AABB,,2238 Pinson Valley Pkwy.,35217
HAYES SUPPLY CO.,,721 42nd St. S.,Birmingham,AL,35222,2059135432,1,"Wholesaler of disposable paper products & janitorial supplies, including foodservice disposables",Rob Hayes,M,Q,Owner,,,,,,,,,,,,,1985,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1070,No,5113,5087,2813110,2020ALZZ,ZZWD,2009,7, ,AABB,,,
NOLAND CO.,,950 Lagoon Business Loop,Montgomery,AL,36117,3342774100,11,Wholesaler of plumbing & HVAC equipment & supplies,J. R. Postma,M,Q,Br. Mgr.,,,,,3342774104,,www.noland.com,info@noland.com,,,,,1903,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noland Co.,Dayton,OH,9372945331,PL1837,No,5074,5075,2813112,2020ALZZ,ZZWD,2009,5, ,AABB,,3110 Kettering Blvd.,45439
"MCLEOD TRUCK PARTS, INC.",,"5540 Skyland Blvd. E., P.O. Box 70280",Tuscaloosa,AL,35407,2055531844,25,Distributor of truck parts,Mike McLeod,M,,Owner,Stacey Smith,F,Q,Accts. Mgr.,2055533580,,www.mctruckparts.com,info@mctruckparts.com,,,,,1978,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0910,No,5013,,2813117,2020ALZZ,ZZWD,2009,4, ,AABB,,,
AMF PLASTICS,,933 Lakeside Dr.,Mobile,AL,36693,2516618688,5,"Distributor of PVC, acrylic, polyurethane, polyethylene & PTFE sheets, rods, shapes & products",Jackie Wilkie,F,,Pres.,M. J. Champon,,Q,Sales Mgr.,2516618994,,,,,,,,2009,R,L,$1.1Mil,"6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL0800,No,5162,,2813129,2020ALZZ,ZZWD,2009,7,V,AABB,,,
"WARRIOR TRACTOR & EQUIPMENT CO., INC.",,2255 AL Highway 21 S.,Oxford,AL,36203,2568310921,20,"Distributor of construction & forestry equipment, including bulldozers & log loaders",Mike Phillips,M,Q,GM,,,,,2568310974,,www.warriortractor.com,wte014@warriortractor.com,,,,,,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warrior Tractor & Equipment Co., Inc.",Northport,AL,2053390300,CO1856,No,5082,,2813132,2020ALZZ,ZZWD,2009,5, ,AABB,,"6801 McFarland Blvd. W., P.O. Box 412",35476
"DICKERT CAR WASH, INC.",Complete Car Wash,217 S. Noble St.,Anniston,AL,36201,2562310055,10,"Distributor of carwash equipment systems, including automatic & self-service car washers, brushes & tubes",Mike Dickert,M,,Owner & Pres.,Debbie Patterson,F,Q,Off. Mgr.,2562310084,8002824018,www.completecarwash.com,completecarwash@completecarwash.com,,,,,1997,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0959,No,5087,,2813133,2020ALZZ,ZZWD,2009,5, ,AABB,,,
"CARLISLE MEDICAL, INC.",,501 Boulevard Pk. E.,Mobile,AL,36609,2513447988,100,"Distributor of durable medical equipment, including wheelchairs",Donnie Carlisle,M,Q,Owner,,,,,2513435587,8005531783,www.carlislemedical.com,info@carlislemedical.com,P.O. Box 9814,Mobile,AL,36691,1980,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,,2813135,2020ALZZ,ZZWD,2009,1, ,AABB,,,
"INLINE ELECTRIC SUPPLY CO., INC.",,2600 2nd Ave. S.,Birmingham,AL,35233,2053222600,20,"Distributor of electrical supplies, including switches & bulbs",Sandy Gibson,F,Q,Br. Mgr.,,,,,2059490786,8669422600,www.inlinelighting.com,info@inlinelighting.com,,,,,2004,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Inline Electric Supply Co., Inc.",Huntsville,AL,2565332851,EL0780,No,5063,,2813136,2020ALZZ,ZZWD,2009,5, ,AABB,,2880 Bob Wallace Ave.,35805
"SOUTHERN TIRES, INC.",,2908 W. Main St.,Mobile,AL,36612,2514528715,20,Wholesaler of used tires,Brian P. Walker,M,,Pres.,Wendy Walker,F,Q,Off. Mgr.,2514577032,,,,,,,,1992,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI0420,No,5014,,2813150,2020ALZZ,ZZWD,2009,5, ,AABB,,,
HEIL PARTSCENTRAL,Environmental Solutions Group,4301 Gault Ave. N.,Fort Payne,AL,35967,2568456446,30,Distributor of refuse collection vehicle parts & aftermarket parts & accessories,John Kalson,M,Q,Br. Mgr.,,,,,2568456477,8002517258,www.heil.com/parts,corp@heilco.com,,,,,1901,I,C,,"2,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental Solutions Group,Chattanooga,TN,4238999100,TR1019,No,5013,,2813279,2020ALZZ,ZZWD,2009,4, ,AABB,,"2030 Hamilton Place Blvd., Ste. 200",37421
POSEY SUPPLY CO.,,"515 County Road 24, P.O. Box 156",Double Springs,AL,35553,2054895153,30,"Distributor of building supplies, including mirrors & bathtubs",Jim Posey,M,,Pres.,Chris Posey,M,,V-P.,2054895155,8004895153,www.poseysupply.com,don@poseysupply.com,,,,,1970,R,I,"$500,000-$1Mil","70,000",N,Donald Posey,M,,V-P.,Nancy Gurley,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0257,No,5074,5039,2813449,2020ALZZ,ZZWD,2009,4, ,AABB,,,
MITCHELL GROCERY CORP.,,"550 Railroad Ave., P.O. Box 370",Albertville,AL,35950,2568784211,500,"Distributor of grocery items, fresh & frozen produce, meat, dairy products & health & beauty aids",Jack Mitchell,M,,CEO,David Mitchell,M,Q,Pres.,2568782400,,www.mitchellgrocery.com,info@mitchellgrocery.com,,,,,1945,R,I,,,,Bill Woodham,M,,CFO,Jay Mitchell,M,,V-P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GR0730,No,5141,5148,2815545,2020ALZZ,ZZWD,2009,1, ,AABB,,,
"ALABAMA DOOR & HARDWARE, INC.",,"1708 Highway 11 N., P.O. Box 489",Vance,AL,35490,2055530700,8,Distributor of architectural doors & door hardware,Stan Huguley,M,Q,Pres.,,,,,2055531118,,aladoor.com,,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0121,No,5031,5072,2815799,2020ALZZ,ZZWD,2009,9, ,AABB,,,
AI CORPORATE INTERIORS,,3017-B 2nd Ave. S.,Birmingham,AL,35233,2058714599,20,"Wholesaler of corporate, educational, government & healthcare furniture, including desks, workstations, chairs, lighting & carpet",Cathy Waters,F,Q,Owner,,,,,2058714553,,www.aicorporateinteriors.com,cwaters@aibirm.com,,,,,2008,R,1,under $10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FU0345,No,5021,5063,2815801,2020ALZZ,ZZWD,2009,5, ,AABB,,,
ADI  ,,120-A Oxmoor Ct.,Birmingham,AL,35209,2052900003,5,"Wholesaler of residential & commercial security & alarm systems, including IP, CCTV, access, fire, AV, networking, telephones & wire",Stephanie Atkinson,F,Q,Br. Mgr.,Barry Alexander,M,,"Sales Rep., Inside",2052900064,8002336261,www.adi-dist.com,adi-birmingham@adi-dist.com,,,,,1988,I,C,,"8,000",,Toby Watts,M,,"Sales Rep., Inside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ademco Distribution, Inc.",Melville,NY,6316921000,SE0277,No,5063,,2815830,2020ALZZ,ZZWD,2009,9, ,AACC,,263 Old Country Rd.,11747
ELMORE SAND & GRAVEL,,"1322 Maron Spillway Rd., P.O. Box 189",Elmore,AL,36025,3342851805,20,Wholesaler of sand & gravel,B. Carmes,M,Q,Pres.,,,,,3342851808,8772483335,www.elmoresand.com,,,,,,1985,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0290,No,5032,,2815833,2020ALZZ,ZZWD,2009,5, ,AABB,,,
"SEA WIRE & CABLE, INC.",,"451 Lanier Rd., P.O. Box 647",Madison,AL,35758,2567729616,75,Distributor of wire & cable,Dana Town,F,,Owner,Bob Wills,M,,CEO,2563270277,8006337210,www.sea-wire.com,info@sea-wire.com,,,,,1970,N,I,,"45,000",,Marty Clark,M,,"Pres., COO",Jim Duggan,M,Q,"Sales Mgr., Natl.",Brian Brantner,M,,IT Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,WI0610,No,5063,,2815838,2020ALZZ,ZZWD,2009,3, ,AABB,,,
"WARRIOR TRACTOR & EQUIPMENT CO., INC.",,66 Industrial Park Dr.,Monroeville,AL,36461,2515757111,28,"Distributor of heavy construction & forestry equipment, including excavators, dozers, delimbers, forestry processing equipment & tractors",Bill Lamar,M,Q,GM,,,,,2515757999,,www.warriortractor.com,wte014@warriortractor.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warrior Tractor & Equipment Co., Inc.",Northport,AL,2053390300,CO1856,No,5082,,2815839,2020ALZZ,ZZWD,2009,4, ,AABB,,"6801 McFarland Blvd. W., P.O. Box 412",35476
MERCHANTS FOODSERVICE,,"2450 Big M Blvd., P.O. Box 2096",Clanton,AL,35046,2052801709,200,Distributor of frozen foods for restaurants & institutions,Andy Mercier,M,Q,Pres.,Woody Cheatham,M,,"Pres., Reg.",2052801748,8008440633,www.merchantsfoodservice.com,amercier@merchantsfoodservice.com,,,,,1904,R,I,$50Mil,"175,000",N,Matt Granlund,M,,"V-P., Opers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Merchants Company,Hattiesburg,MS,6015834351,FO0465,No,5142,,2815842,2020ALZZ,ZZWD,2009,1, ,AABB,,"1100 Edwards St., P.O. Box 1351",39403
"JNJ APPAREL, LLC",,1419 22nd Ave.,Tuscaloosa,AL,35401,2057527740,15,Wholesaler of t-shirts,Nick Wright,M,,Owner,Matt Jenkins,M,Q,Accts. Mgr.,2057525946,,jnjapparel.net,info@jnjapparel.net,,,,,2008,R,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH0576,No,5136,5137,2815854,2020ALZZ,ZZWD,2009,5, ,AABB,,,
SOUTHEASTERN SPECIALTY & MFG. CO.,,1906 W. 13th St.,Anniston,AL,36201,2562376641,5,Distributor of plumbing supplies,Jerry Ray,M,Q,Owner,,,,,2562371165,8006332452,,,P.O. Box 2012,Anniston,AL,36202,1983,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1861,No,5074,,2815855,2020ALZZ,ZZWD,2009,9, ,AABB,,,
"BUSINESS INTERIORS, INC.",,2309 5th Ave. S.,Birmingham,AL,35233,2059391008,40,"Distributor of office, college & university, institution & healthcare furnishings, including cubicles, wall systems, desks, tables, chairs, files & accessories & design, project management & installation services",Alan Pizzitola,M,,"Pres., CEO",Larry D. Carr,M,,"Ex. V-P., CFO & COO",2059393349,,www.businteriors.com,biinfo@businteriors.com,,,,,1986,N,S,-,"50,000",N,Brenda M. Pond,F,,V-P. & GM,Steve Groover,M,,V-P.,Teresa P. Inman,F,Q,Cont.,,,,,,,,,,,,,,,,,,,,,,,,,FU0205,No,5021,,2815864,2020ALZZ,ZZWD,2009,4, ,AABB,,,
S.B.S. ELECTRIC SUPPLY CO.,,625 S. Cherry St.,Florence,AL,35630,2567648481,30,"Distributor of electrical supplies, including wire",Greg Beadle,M,,Pres.,Andy Betterton,M,,CFO,2567648000,,www.sbselectric.com,gbeadle@sbselectric.com,P.O. Box 340,Florence,AL,35631,1948,R,I,,,N,Will Beadle,M,,"V-P., Opers.",Jimmie Strickland,F,Q,Accts. Payable Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0780,No,5063,,2815871,2020ALZZ,ZZWD,2009,4, ,AABB,,,
"JACKSON, LLC, DUDLEY C.",,"177 Mullins Dr., P.O. Box 261",Helena,AL,35080,2056632611,20,"Distributor of painting, coating, lubrication, fueling, marking, coding & sealant & adhesive application equipment & accessories",Mark Maxwell,M,,Pres.,Pam Crowder,F,,Pur. Mgr.,2056643187,8004513222,www.dcjinc.com,info@dcjinc.com,,,,,1949,R,L,$6Mil-$10Mil,,N,Kellie Jones,F,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0603,No,5198,5084,2815898,2020ALZZ,ZZWD,2009,5, ,AABB,2054029511,,
"JET-PEP, INC.",,"9481 Highway 278, P.O. Box 143",Holly Pond,AL,35083,2567962237,20,Wholesaler of gasoline,Robert Norris,M,Q,Pres.,Steve Gaines,M,,IT Mgr.,2567968608,,,,,,,,1978,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA0550,No,5172,,2815916,2020ALZZ,ZZWD,2009,5, ,AABB,,,
CENTRAL SUPPLY CO.,,"10053 Highway 411, P.O. Box 69",Odenville,AL,35120,2056405027,8,"Wholesaler of plumbing supplies, including pipe, valves & fixtures",Mark Jones,M,,Ptnr.,Russell Gargus,M,Q,Sales Mgr.,2056405034,,www.centralsupplyco.net,info@centralsupplyco.net,,,,,1968,R,I,$2.4Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1861,No,5074,,2899444,2020ALZZ,ZZWD,2009,8, ,AABB,,,
"BUSINESS SYSTEMS & CONSULTANTS, INC.",,113 Little Valley Ct.,Birmingham,AL,35244,2059883300,35,"Distributor of document, material handling & material storage equipment, including ASRS, in-plant offices, racks, moveable shelving, wire partitions, RFID, TA-50 lockers, weapons storage systems & document imaging & scanning services",Rick Romano,M,Q,Pres.,Ernest Hughston,M,,"V-P., Opers.",2059859510,,www.bscsolutions.com,rickromano@bscsolutions.com,,,,,1976,R,I,$2.5Mil-$5Mil,,N,Michelle Lee,F,,Opers. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5046,5045,2899920,2020ALZZ,ZZWD,2009,4, ,AABB,,,
CRANE CO.,,2129 3rd Ave. S.E.,Cullman,AL,35055,2567753800,21,"Wholesaler of industrial flow control equipment, including pipes, valves & fittings",Robert S. Evans,M,Q,CEO,,,,,2567753860,8007862542,www.craneco.com,webmaster@craneco.com,,,,,1978,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI0600,No,5084,,3649462,2020ALZZ,ZZWD,2010,5, ,AABB,,,
"WILSON DISMUKES, INC.",,2646 Government Blvd.,Mobile,AL,36606,2514769871,15,"Distributor of lawn, garden & outdoor power equipment & supplies",Edward Dismukes,M,,Pres.,Butch McLaney,M,Q,Sales Rep.,2514769874,,www.wilsondismukes.com,sales@wilsondismukes.com,,,,,1944,L,I,"under $500,000","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO0604,No,5083,,3649622,2020ALZZ,ZZWD,2010,5, ,AABB,,,
"YOUNG PACKAGING SUPPLIES, INC.",,"8580 Highway 188, P.O. Box 8580",Bayou La Batre,AL,36509,2518244725,3,"Wholesaler of packaging materials, including tape & boxes",Scott Young,M,,Pres.,Michael Ladner,M,Q,Off. & Whse. Mgr.,2518241213,,,,,,,,2002,R,I,,"3,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0288,No,5113,,3649624,2020ALZZ,ZZWD,2010,9,R,A1,,,
TRIANGLE FASTENER CORPORATION,,3800 1st Ave. N.,Birmingham,AL,35222,2055953444,8,"Distributor of specialty construction fasteners for the commercial construction industry, including fasteners for commercial roofing, drywall/acoustical, metal roofing & metal building",Charles W. Friday,M,,Pres.,David McElroy,M,Q,Area Mgr.,2055957544,8006213542,www.trianglefastener.com,sales@trianglefastener.com,,,,,1977,I,I,$60Mil,"11,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triangle Fastener Corp.,Pittsburgh,PA,4123215000,FA0490,No,5072,,3649709,2020ALZZ,ZZWD,2010,9, ,AABB,,2001 Preble Ave.,15233
"SOUTHERN CONTROLS, INC.",,401 Pine Valley Cir.,Bessemer,AL,35022,2054241979,13,Distributor of industrial controls,Dan Hill,M,Q,Br. Mgr.,,,,,2054266040,8004241979,www.southerncontrols.com,scisales@southerncontrols.com,,,,,1979,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Southern Controls, Inc.",Montgomery,AL,3342775030,CO2653,No,5065,,3649795,2020ALZZ,ZZWD,2010,5, ,AABB,,3511 Wetumpka Hwy.,36110
"TRANSTAR INDUSTRIES, INC.",,501 County Road 30,Florence,AL,35634,2567673141,90,"Distributor of automotive driveline components, including transmission units, kits & components",Len Kelley,M,,Regional V-P.,Stephanie Cargill,F,Q,Mktg. Comms. Mgr.,2567406319,8006333340,www.transtar1.com,info@transtar1.com,7350 Young Dr.,Cleveland,OH,44146,1975,I,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transtar Industries, Inc.",Cleveland,OH,4402325100,DR0579,No,5013,,3649903,2020ALZZ,ZZWD,2010,3, ,AABB,,7350 Young Dr.,44146
"COACHCOMM, LLC",,205 Technology Pkwy.,Auburn,AL,36830,3343212300,100,"Distributor of sports coaching communication equipment, including headsets, receivers & recording & playback video systems",Peter Amos,M,,Owner,Michael Haney,M,,IT Mgr.,8883292658,8007492761,www.coachcomm.com,info@coachcomm.com,,,,,1999,I,L,,,N,Doug Dickerson,M,,Sales Rep.,Kathy Belcher,F,,Cust. Serv. Rep.,Felicia Gary,F,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,CO1070,No,5065,,3650021,2020ALZZ,ZZWD,2010,1, ,AABB,,,
ARROW ELECTRONICS CO.,,"4900 University Sq., Ste. 24",Huntsville,AL,35816,8009295383,6,Distributor of electronic components,David Owens,M,,"Reg. V-P., Eastern Reg.",Roberta Valencia,F,Q,"Reg. V-P., Western Reg.",7704169060,,www.nuhorizons.com,info@nuhorizons.com,,,,,1982,I,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arrow Electronics, Inc.",Centennial,CO,3038244000,EL0985,No,5065,,3650026,2020ALZZ,ZZWD,2010,9, ,AABB,,9201 E. Dry Creek Rd.,80112
HMTC,,9290 U.S. Highway 431,Albertville,AL,35950,2568781631,25,Distributor of right-of-way tractors,Jeff McDonald,M,Q,Owner,,,,,2568782521,8668674374,www.hmtc.us,,,,,,1990,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0040,No,5083,,3650028,2020ALZZ,ZZWD,2010,4, ,AABB,,,
"INTERLINE BRANDS, INC.",Supply Works,"175 Airview Ln., Ste. 1300",Alabaster,AL,35007,3342724772,12,"Distributor of facility maintenance products & supplies, including paper products, cleaning chemicals, plumbing & electrical supplies & HVAC components & supplies",Jason Moore,M,Q,"Sales Mgr., Reg.",Terria Caldwell,F,,Sales Support Rep.,8563035041,8664126726,www.supplyworks.com,,,,,,1969,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Home Depot U. S. A., Inc.",Pompano Beach,FL,9549721700,JA0045,No,5087,5169,3650033,2020ALZZ,ZZWD,2010,5, ,AABB,,3031 N. Andrews Ave.,33064
S. P. RICHARDS CO.,,204 Industrial Dr.,Birmingham,AL,35211,2059458846,50,"Wholesaler of office supplies, including pens, pencils & printing paper",Martin Bonk,M,Q,GM,,,,,2059409820,8008483508,www.sprichards.com,info@sprichards.com,,,,,1971,R,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S. P. Richards Co.,Smyrna,GA,7704366881,OF0120,No,5112,5111,3650035,2020ALZZ,ZZWD,2010,3, ,AABB,,6300 Highlands Pkwy.,30082
"SRA FOODS, INC.",,1608 10th Ave. N.,Birmingham,AL,35203,2053237447,60,Wholesaler of meats & meat products,Anthony Anselmo,M,Q,Pres.,George Anselmo,M,,Sales Mgr.,2053231772,,www.srafoods.com,information@srafoods.com,,,,,1988,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0030,No,5147,,3650256,2020ALZZ,ZZWD,2010,3, ,AABB,,,
"HIGGINS ELECTRIC, INC. OF DOTHAN",,1350 Columbia Hwy.,Dothan,AL,36301,3347934859,60,"Distributor of industrial electrical power equipment & systems, including motors, drives & air compressors",Jim C. Knighton,M,Q,Pres.,Randy Smith,M,,Cont.,3347937149,,www.higginselectric.com,jimknighton@higginselectric.com,,,,,1995,N,I,,,N,Gary Granger,M,,Sales & Mktg. Mgr.,David Deese,M,,Serv. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0737,No,5063,,3652179,2020ALZZ,ZZWD,2010,3, ,AABB,,,
LEWIS-SMITH CORP.,Lewis Smith Supply Corp.,1306 Columbia Hwy.,Dothan,AL,36301,3347935088,50,"Wholesaler of Plumbing supplies, including pipe & fittings",Mark Smith,M,Q,V-P.,Dena Smith,F,,Cont.,3347934854,,www.lewissmithsupply.com,,,,,,1980,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1837,No,5074,,3652406,2020ALZZ,ZZWD,2010,3, ,AABB,,,
NORTHPORT AUTO SUPPLY CO.,,3101 McFarland Blvd.,Northport,AL,35476,2053395161,25,Wholesaler of automotive parts,Glen Crow,M,Q,Owner,,,,,2053392415,,www.northportautosupplyinc.com,,,,,,1985,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0510,No,5013,,3652417,2020ALZZ,ZZWD,2010,4, ,AABB,,,
BUTLER FOODS CO.,,1290 Hodgesville Rd.,Dothan,AL,36301,3347948531,9,"Distributor of vegetarian food products, including milk & dairy items",Steve Butler,M,Q,Pres.,Joshua Copes,M,,Supervisor,,,www.butler-foods.com,ann@butler-foods.com,,,,,1990,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FO1031,No,5149,5143,3652505,2020ALZZ,ZZWD,2010,9, ,AABB,,,
"RAM TOOL & SUPPLY CO., INC.",,110 Jetplex Cir.,Madison,AL,35758,2567728725,10,"Distributor of construction supplies & hardware, including concrete forming & curing products, power & hand tools, safety supplies, grouts, sealants & adhesives, fasteners & anchors",Mark Williams,M,,Br. Mgr.,Rob Poplin,M,Q,Opers. Mgr.,2567720564,8008388725,www.ram-tool.com,info@ram-tool.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ram Tool & Supply Co., Inc.",Birmingham,AL,2057143300,CO1856,No,5032,5072,3654305,2020ALZZ,ZZWD,2010,5, ,AABB,,3620 8th Ave. S.,35222
"LILY CO., THE",,4217 Troy Hwy.,Montgomery,AL,36116,3342715650,7,"Wholesaler of new, used & rebuilt forklifts",Michael Popwell,M,,Br. Mgr.,Kim Anderson,,Q,Serv. Coord.,3342715282,,www.lilycompany.com,info@lilycompany.com,,,,,,L,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lilly Company, (Corp. H Q) The",Memphis,TN,9013636000,FO1466,No,5084,,3654344,2020ALZZ,ZZWD,2010,9, ,AABB,,3613 Knight Arnold Rd.,38118
EAST COAST METALS,,4137 Parkway Dr.,Florence,AL,35630,2567662311,5,"Distributor of HVAC equipment & supplies, including furnaces, controls, sheet metal supplies & sheet metal machinery",Chad Randolph,M,Q,Br. Mgr.,,,,,2567662383,,www.threestates.com,admin@threestates.com,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Coast Metal Distributors, LLC",Durham,NC,9195985030,HV0125,No,5075,,3654536,2020ALZZ,ZZWD,2010,9, ,AABB,,1313 S. Briggs Ave.,27703
"ADVANCED COMPRESSED AIR TECHNOLOGIES, INC.",,4465 Halls Mill Rd.,Mobile,AL,36693,2514435455,7,"Wholesaler of new & rebuilt air compressors automotive lifts, sandblasting equipment & paint booths & parts",Grady Dawson,M,Q,Pres.,Denise Dawson,F,,Adv. Mgr.,2514435195,,www.acatinc.com,grady@acatinc.com,,,,,2007,R,1,$1Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1251,No,5084,5085,3660326,2020ALZZ,ZZWD,2010,9, ,AABB,,,
"H.M.H. SUPPLY, INC.",,"9730 State Highway 13, P.O. Box 38",Bear Creek,AL,35543,2054865283,20,Distributor of plumbing supplies,Tom Casey,M,,"Pres., GM",Connie Morrison,F,,Pur. Mgr.,2054868038,8009628931,,hmhs1@centurytel.net,,,,,1980,R,I,$6Mil-$10Mil,,N,Charlotte Harvis,F,,Hum. Res. Mgr.,Sheila Casey,F,Q,"Sales Rep., Inside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1861,No,5074,,3666965,2020ALZZ,ZZWD,2011,5, ,AABB,,,
