compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"INDUSTRIAL BOLTING SYSTEMS, INC.",,"6614 Emma Jane Ln., P.O. Box 1648",Dover,FL,33527,8134238677,2,Distributor of industrial bolting equipment,Mark Herndon,M,Q,Pres.,,,,,,,www.industrialboltingsystems.com,info@industrialboltingsystems.com,,,,,2007,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,,3741998,2020FLZZ,ZZWD,2015,8, ,AABB,,,
MILLENNIUM MACHINERY PARTS,,6600 N.W. 77th Ct.,Miami,FL,33166,3054688787,10,Distributor of new & aftermarket heavy-duty machinery parts for construction & drilling equipment,Eglee Valdez,M,Q,Ex. V-P.,,,,,7865132459,,www.milmachinery.com,sales@milmachinery.com,,,,,2001,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1858,No,5082,,3743151,2020FLZZ,ZZWD,2015,5, ,AABB,,,
TAMPA BAY TRANE,,902 N. Himes Ave.,Tampa,FL,33609,8138778251,160,Distributor of HVAC equipment for commercial & industrial use,Douglas B. Cohn,M,Q,CEO,Jay Allison,M,,"Pres., COO",8138778257,8009668251,www.tampabaytrane.com,tampabaytrane@trane.com,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0125,No,5075,,3743175,2020FLZZ,ZZWD,2015,1, ,AABB,,,
AISENBERG FLOORS,,"1641 Land O'Lakes Blvd., Ste. 9",Lutz,FL,33549,8135273703,10,"Flooring contractor & distributor of hardwood, ceramic tile, laminate & vinyl flooring & carpets",Mark Eisenberg,M,,Ptnr.,David Eisenberg,M,,Ptnr.,,,www.aisenbergfloors.com,,,,,,,R,I,,,N,Samantha Eisenberg,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0417,No,5031,5023,3746960,2020FLZZ,ZZWD,2016,5,V,AABB,,,
"TIARA TRADING, LLC",,"1620 Main St., Ste. 8",Sarasota,FL,34236,9413654554,60,Distributor of used garments,Omar Galan,M,,Pres.,Stephen J. Baseman,M,Q,V-P.,9413654664,9417771097,www.tiaratrading.net,,,,,,,I,L,$5Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0955,No,5136,5137,3747204,2020FLZZ,ZZWD,2016,3, ,AABB,,,
"HYDRA SERVICE, INC.",,4554 19th Street Court E.,Bradenton,FL,34203,9415676941,2,"Distributor of industrial, mining & municipal submersible, diesel, rotary lobe & vertical turbine pumps & large rental fleet & service trucks",Bernice Williams,F,,Dist. Sales Mgr.,Bill Bell,M,Q,Serv. Techn.,9415679955,,www.hydraservice.net,keaton@hydraservice.net,,,,,,R,I,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hydra Service, Inc.",Warrior,AL,2056475326,PU0240,No,5084,,3748423,2020FLZZ,ZZWD,2017,8, ,AABB,,"2104 Highway 160, P.O. Box 365",35180
SAVEON LOCKSMITH SERVICE IN BRADENTON FL,,"210 3rd St. W., Ste. 2111",Bradenton,FL,34205,9412034848,5,Distributor of locks & lock keys & locksmith services,Shay Bradenton,M,Q,Owner,,,,,,,www.saveonlocksmith.com,saveonlocksmithbradenton@gmail.com,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO0260,No,5072,,3749120,2020FLZZ,ZZWD,2016,9,S,AACC,,,
BIOMEDICAL INTERNATIONAL CORP.,,4896 S.W. 74th Ct.,Miami,FL,33155,3056691010,12,"Wholesaler of medical equipment, including ultrasound, cardiology, cr scanners, MRI, x-ray machines, surgical lights ventilators & fluoroscopy equipment",Juan Borges,M,Q,Pres.,,,,,3056691011,,www.biomedicalintl.com,info@biomedicalintl.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0315,No,5047,,3750134,2020FLZZ,ZZWD,2016,5, ,AABB,,,
"TASTY WINES, INC.",,8314 N.W. 56th St.,Miami,FL,33166,3055932121,10,Distributor of imported Spanish wines,Daniel Garcia,M,Q,Owner,,,,,,,,support@twimport.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0180,No,5182,,3753138,2020FLZZ,ZZWD,2016,5, ,AABB,,,
FREEDMAN OFFICE SUPPLIES,,5035 W. Hillsborough Ave.,Tampa,FL,33634,8138820032,100,Distributor of office supplies,Steve Freedman,M,Q,Owner & CEO,,,,,8138713341,,www.freedmansonline.com,sales@freedmansonline.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0120,No,5044,,3753478,2020FLZZ,ZZWD,2016,1,S,AAN1,,,
ALL FLORIDA PAPER,,9150 N.W. 105th Way,Miami,FL,33178,3058356060,80,Distributor of sanitation paper products & janitorial cleaning supplies,Armando Caceres,M,Q,Owner,,,,,3058358060,8668356060,www.allfloridapaper.com,contact@allfloridapaper.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JA0045,No,5113,5169,3753493,2020FLZZ,ZZWD,2016,3, ,AABB,,,
KATEK LASER,,12894 S.E. Suzanne Dr.,Hobe Sound,FL,33455,7729327036,6,Distributor of laser toner cartridges,Tony Stramando,M,Q,Owner,,,,,7722458932,,www.colortoner.com,sales@colortoner.com,,,,,2014,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0151,No,5112,,3753497,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"ADVANCED SURFACES, INC.",,"2000 Banks Rd., Ste. A-1",Pompano Beach,FL,33063,9549734528,40,"Distributor of decorative concrete supplies, including additives, clear sealers, resins, stains & tools",John Bond,M,Q,Owner,Albert Antonio,M,,Mfg. Mgr.,9549734926,8009525980,www.advancedsurfaces.com,sales@advancedsurfaces.com,,,,,1979,I,I,,"12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1361,No,5169,5162,3753746,2020FLZZ,ZZWD,2016,4, ,AABB,,,
"SALLICK INDUSTRIAL SUPPLIES, INC., MORRIS",,"10025 N.W. 116th Way, Ste. 17",Miami,FL,33178,3054805875,9,"Wholesaler of industrial, construction, mining, power generation & water treatment equipment & supplies",Morris Sallick,M,,Owner,Victor Sallick,M,Q,Hum. Res. Mgr.,3054805876,,www.msis.org,msis@msis.org,,,,,1991,I,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5082,3753960,2020FLZZ,ZZWD,2016,9,V,AABB,,,
SPACE COAST DISTRIBUTORS,,726 N. Segrave St.,Daytona Beach,FL,32114,3862390305,9,Distributor of construction wellpoint dewatering systems,Ted Bondjuk,M,Q,Pres.,,,,,3862390670,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0330,No,5082,,3753972,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"CENTER LINE ASSOCS., LLC",,88 Beal Pkwy. N.W.,Fort Walton Beach,FL,32548,8503620019,5,Distributor of office furniture,Eddie Chambless,M,Q,Owner,Alyssa Chambless,F,,Pres.,8508620888,,www.centerlineassociates.com,service@centerlineassociates.com,,,,,2010,R,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5021,,3753974,2020FLZZ,ZZWD,2016,9,,,,,
"ZUMEX USA, INC.",,1573 N.W. 82nd Ave.,Miami,FL,33126,3055910061,12,Distributor of restaurant juice extractors,Victor Bertolin,M,Q,Pres.,,,,,3055910062,,www.zumex.com,zumexusa@zumex.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JU0020,No,5046,,3753976,2020FLZZ,ZZWD,2016,5, ,AABB,,,
BEN'S PAINT SUPPLY,,1453 E. Gary Rd.,Lakeland,FL,33801,8636885577,10,"Wholesaler of automotive, fleet, industrial, marine & aircraft paints",Charlie Parker,M,Q,Manager,,,,,8636872277,,www.benspaintsupply.com,dvemerson@bensps.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben's Paint Supply,Daytona Beach,FL,3862523817,PA0458,No,5198,,3753977,2020FLZZ,ZZWD,2016,5, ,AABB,,"132 S. Segrave St., Ste. 120",32114
"ADVANCED FIRE EQUIPMENT, INC.",,115 S. Laurel Ave.,Sanford,FL,32771,4073248303,9,Distributor of fire protection equipment & supplies,Dean Noland,M,Q,Owner,,,,,4073248266,,www.advanced-fire.com,info@advanced-fire.com,,,,,1988,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0801,No,5099,,3753991,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"ATLANTIC AUTO SUPPLIERS, INC.",,6900 N.W. 51st St.,Miami,FL,33166,3055766951,5,Distributor of automotive repair equipment,Orlando Valdes,M,Q,Pres.,,,,,3059927977,,www.atlanticautosuppliers.com,mail@atlanticautosuppliers.com,,,,,1976,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0530,No,5084,,3753992,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"DATA EQUIPMENT, INC.",,"945 W. Michigan Ave., Ste. 10-B",Pensacola,FL,32505,8504328969,15,Distributor of identification supplies & accessories,Bill Scott,M,Q,Owner,,,,,4076578110,,www.dataeq.com,dei@dataeq.com,,,,,,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID0020,No,5044,,3754045,2020FLZZ,ZZWD,2016,5, ,AABB,,,
EXCELLENT-SUPPLY.COM,,"2820 Scherer Dr. N., Ste. 220",St. Petersburg,FL,33716,7278212020,10,Distributor of encapsulation carpet cleaning equipment & chemicals,Rick Gelinas,M,Q,Owner,Tanoah Farrar,F,,Sales Rep.,8668120098,8003301888,www.excellent-supply.com,sales@excellent-supply.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA1345,No,5087,5169,3754047,2020FLZZ,ZZWD,2016,5,,,,,
"AMERICAN PRESSURE SYSTEMS, INC.",,7608 Emerald Dr.,Melbourne,FL,32904,3219140827,4,Distributor of pressure cleaning equipment & accessories,Ford Hoskins,M,Q,Sales Mgr.,,,,,3219140831,8004937692,www.americanpressuresystems.com,sales@americanpressuresystems.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0264,No,5087,,3754048,2020FLZZ,ZZWD,2016,8, ,AABB,,,
"POLISHING SYSTEMS, INC.",,114 Edge Ave.,Niceville,FL,32578,8502793425,8,Distributor of car care & detailing supplies,Kim Fulton,F,Q,Off. Mgr.,Larry Tucker,M,,Manager,8502794556,,www.autodetailingsystems.com,carpolishingsystems@yahoo.com,,,,,1995,I,S,$1.5Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE0495,No,5169,,3754052,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"EXIDE TECHNOLOGIES, INC.",,4009 N. Pace Blvd.,Pensacola,FL,32505,8504320455,5,Distributor of industrial & automotive batteries,Dana Anderson,F,Q,Manager,,,,,,8007827848,www.exide.com,info@exide.com,,,,,2002,I,I,,"5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Exide Technologies, Inc.",Milton,GA,6785669000,BA1080,No,5013,5063,3754068,2020FLZZ,ZZWD,2016,9, ,AABB,,"13000 Deerfield Pkwy., Bldg. 200",30004
PFC CONTROLS,,1638 N.W. 108th Ave.,Miami,FL,33172,3055930227,5,Distributor of garage doors & garage door openers,Marcelo Paez,M,,Owner,Farfisa Fiumani,F,Q,Off. Mgr.,3055939823,8008060227,www.pfccontrols.com,info@pfccontrols.com,,,,,1991,I,I,$4Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0184,No,5031,5065,3754073,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"MIAMI INTER AIR, INC.",,"14365 S.W. 120th St., Ste.101",Miami,FL,33186,3053876954,7,"Distributor of aircraft parts, including valves, brakes & wheels",Tommy Algawi,M,Q,"Pres., Hum. Res. & IT Mgr.",Troy Adriaanse,M,,Sales Mgr.,3053876952,,www.miamiinterair.com,sales@miamiinterair.com,,,,,,N,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0294,No,5088,,3754086,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"CART CITY, INC.",,4436 Church St.,Punta Gorda,FL,33980,9416271669,6,Distributor of new & used golf carts & club cars,Terry Rexroth,M,Q,Pres.,,,,,9416279948,,www.cartcityinc.com,info@cartcityinc.com,,,,,1997,L,I,,"87,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO0088,No,5088,,3754469,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"LEAD2DESIGN, INC.",,4320 N.W. 120th Ave.,Pompano Beach,FL,33065,9547576116,4,"Distributor of fabrics, trimming & window hardware & moldings",Ian Heunis,M,Q,Owner,Lesley-Anne Wolff,F,,"V-P., Admn.",9542550768,,www.lead2design.com,office@lead2design.com,,,,,2010,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0123,No,5131,5072,3754627,2020FLZZ,ZZWD,2016,9,,,,,
"DIESELSITE, INC.",,"7400 W. Industrial Ln., Unit 6",Homosassa,FL,34448,8884143457,12,Distributor of diesel performance truck parts,Robert T. Riley,M,Q,Owner,,,,,3525032045,,www.dieselsite.com,sales@dieselsite.com,,,,,1997,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0910,No,5013,,3754877,2020FLZZ,ZZWD,2016,5, ,AACC,,,
"LENNOX INDUSTRIES, INC.",,"7818 Philips Hwy., Ste. 308",Jacksonville,FL,32256,9045195336,3,Distributor of heating & air conditioning parts,Richard Schoenbeck,M,Q,Manager,,,,,9047396067,,www.lennox.com,investor@lennoxintl.com,,,,,,I,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lennox International, Inc.",Richardson,TX,9724975000,HV0125,No,5075,,3754882,2020FLZZ,ZZWD,2016,9, ,AABB,,2140 Lake Park Blvd.,75080
EBC ELECTRONICS CORP.,,"100 Alexandria Blvd., Ste. 7",Oviedo,FL,32765,4073653443,5,"Distributor of electronic equipment for the defense & aerospace sectors, including communications equipment, intercom & control panels & simulation & training equipment",Andy Bradley,M,,Pres.,Nacole Sousa,F,Q,Technician,4073653329,,www.ebccorp.com,abradley@ebccorp.com,,,,,2015,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL1099,No,5065,5063,3754942,2020FLZZ,ZZWD,2016,9,,,,,
"CRUMPTON WELDING SUPPLIES & EQUIPMENT, INC.",,1602 N. 34th St.,Tampa,FL,33605,8132488150,50,Distributor of welding equipment & supplies,"Charles Crumpton, Jr.",M,Q,Pres.,Jim Crumpton,M,,Hum. Res. & IT Mgr.,8133423688,,www.crumptonws.com,info@crumptonws.com,P.O. Box 75939,Tampa,FL,33675,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0240,No,5084,5085,3754951,2020FLZZ,ZZWD,2016,3, ,AABB,,,
"MEDCORP INNOVATIONS, LLC",,5735 Benjamin Center Dr.,Tampa,FL,33634,8136305900,10,Distributor of new & used medical ultrasound equipment,Micheal Asmer,M,Q,Owner,,,,,8136305999,8668281800,www.medcorpllc.com,leads@medcorpllc.com,,,,,2007,I,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0315,No,5047,,3754954,2020FLZZ,ZZWD,2016,5, ,AABB,,,
"TERAN INDUSTRIES, INC.",,8693 N.W. 70th St.,Miami,FL,33166,3055944432,5,Distributor of construction & earth-moving equipment components & attachments,Carlos Teran,M,Q,Owner,,,,,,,www.teranindustries.com,sales@teranindustries.com,,,,,2011,I,I,,"15,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1856,No,5082,,3755016,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"AFRICAIR, INC.",,"13551 S.W. 132nd Ave., Ste. 1",Miami,FL,33186,3052556973,10,"Distributor of aircraft, helicopters & parts",Jackie Gomez,M,Q,Manager,,,,,3052554064,,www.africair.com,info@africair.com,,,,,1968,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0245,No,5088,,3755556,2020FLZZ,ZZWD,2016,5,V,AABB,,,
SOUTHEAST POWER SYSTEMS MARINE SUPPLY,,804 S.E. 17th St.,Fort Lauderdale,FL,33316,9545234900,10,Distributor of marine engines & parts,John Torres,M,Q,Manager,,,,,9545232920,,www.diesel-plus.com,dgalat@se-power.com,,,,,1985,N,I,,"6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Southeast Power Systems, Inc.",Orlando,FL,4072937971,MA2274,No,5088,,3755576,2020FLZZ,ZZWD,2016,5,,,,4220 N. Orange Blossom Trl.,32804
"WE BRONZE WHOLESALE, LLC",,2350 S.W. 30th Ave.,Hallandale,FL,33009,9549228826,5,"Wholesaler of home accessories, including outdoor sculptures, fountains & furniture",William Aribu,M,Q,Owner,,,,,,,www.webronze.com,,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HO0130,No,5023,5032,3755605,2020FLZZ,ZZWD,2016,8, ,AABB,,,
"HEPBURN INDUSTRIES, INC.",,300 N.E. 59th St.,Miami,FL,33137,3057576688,10,"Distributor of funeral home, cemetery & crematory chemicals",Jean Klink,F,,Pres.,Carlos Colon,M,Q,Off. Mgr.,,,www.hepburnsuperior.com,sales@hepburnsuperior.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH1090,No,5169,,3755613,2020FLZZ,ZZWD,2016,5, ,AABB,,,
"BAG SUPPLY FLORIDA, INC.",,8804 Venture Cv.,Tampa,FL,33637,8133042596,3,"Distributor of bags, including polypropylene & polyethylene bags & multi-wall paper & burlap bags for the mineral, chemical, agricultural & construction industries",Jim Esposito,M,,V-P. & GM,Heather Esposito,F,Q,Opers. Mgr.,8133042599,8007225790,www.bagsupply.com,hesposito@bagsupply.com,,,,,2012,I,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bag Supply Company, Inc.",Moody,AL,2056402856,BA0079,No,5113,5199,3755645,2020FLZZ,ZZWD,2016,8, ,AABB,,126 Park Ave.,35004
"LE BELLE INTERNATIONAL, INC.",,"10221 U.S. Highway 98 W., Ste. 11",Miramar Beach,FL,32550,8506509992,9,"Distributor of cosmetics, including eyelash extensions & makeup kits",M. Rosario Cogdill,M,Q,Owner,,,,,,8885450500,www.lebelleonline.com,belletek@lebelleonline.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3550,No,5122,,3758482,2020FLZZ,ZZWD,2016,9, ,AABB,,,
"JRS INDUSTRIES, INC.",,"3200 N.W 67th Ave., Bldg. 3, Ste. 370",Miami,FL,33122,2816618583,5,"Distributor of scaffolding equipment, wall ties, concrete forms, hardware & concrete products",J. R. Singal,M,Q,Mng. Dir.,,,,,,,www.jrsscaffolds.com,contact@jrsscaffolds.com,18 Broad St.,Bloomfield,NJ,7003,,N,1,under $1Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC0034,No,5082,5039,3766719,2020FLZZ,ZZWD,2017,8,V,AABB,,,
"MCCABINET, INC.",,7273 112th Ave. N.,Largo,FL,33773,7276085929,17,Wholesaler of wooden kitchen cabinets & granite countertops & installation services,Kevin McKenzie,M,,Ptnr. & Pres.,Brian McKenzie,M,,"Ptnr. & V-P., Sales",,,www.mccabinet.com,brian@mccabinet.com,,,,,2014,L,I,,,,Frank Farrell,M,Q,Designer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0326,No,5031,5032,3766798,2020FLZZ,ZZWD,2017,5, ,AABB,,,
"KASSAB WHOLESALE FURNITURE, INC.",,5062 W Beaver St,Jacksonville,FL,32254,9043891212,10,Wholesaler of household furniture & mattresses,Antoun Kassab,M,Q,V-P.,,,,,9047810068,,www.maryswholesalefurniture.net,,,,,,2012,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FU0345,No,5021,,3766828,2020FLZZ,ZZWD,2017,5, ,AABB,,,
POOL REMODELING BOCA RATON,,"1388 N.W. Boca Raton Blvd., Unit 1-B",Boca Raton,FL,33432,5615135009,5,Distributor of home & commercial pools & spas & installation services,Matthew Buckley,M,Q,Owner,,,,,,,www.poolremodelingboca.com,poolremodelingboca@gmail.com,,,,,,L,1,$1Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW0092,No,5091,,3766908,2020FLZZ,ZZWD,2017,8,S,AACC,,,
PLANT KINGDOM ENTERPRISES,,4201 N.W. 71st St.,Coconut Creek,FL,33073,5612393236,10,Distributor of commercial & residential landscape supplies & installation services,Dave Strickland ,M,Q,Owner,,,,,,,www.pkboca.com,plantking55@gmail.com,,,,,,L,2,$1Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA1017,No,5083,,3766909,2020FLZZ,ZZWD,2017,5, ,AABB,,,
"VIVA LIZ, INC.",,4133 N.W. 135th St.,Opa Locka,FL,33054,3056811672,5,"Distributor of painting equipment & supplies,including paints & paint finishes",Richard Perez,M,Q,Pres.,,,,,3056815048,,www.vivaliz.com,vivaliz@vivaliz.com,,,,,2006,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viva Liz, Inc.",Miami,FL,3052648990,PA0610,No,5198,,3767005,2020FLZZ,ZZWD,2017,8, ,AABB,,994 S.W. 69th Ave.,33144
"HARRIS TIRE, INC.",,5995 S.W. 6th Pl.,Ocala,FL,34474,3528730011,18,"Wholesaler of automotive, truck & trailer tires",Bob Ryan,M,Q,Manager,,,,,3528730014,8002391865,www.harristire.com,bob@harristire.com,,,,,,R,I,,"50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harris Tire, Inc.",Troy,AL,3345662691,TI0420,No,5014,,3767007,2020FLZZ,ZZWD,2017,5, ,AABB,,"1100 S. Brundidge St., P.O. Drawer 888",36081
"LANSING BUILDING PRODUCTS, INC.",,3520 Old Metro Pkwy.,Fort Myers,FL,33916,2393325666,10,"Distributor of building materials, including windows, doors, vinyl siding & roofing materials",Nevin Ashe,M,,Br. & Plt. Mgr.,Christine Manona,F,,Opers. Mgr.,2393323004,,www.lansingbp.com,info@lansingbp.com,,,,,,R,I,$1Mil-$2.5Mil,,,Chester Thornburg,M,,"Sales Rep., Inside",Zac Holloway,M,Q,"Sales Rep., Inside",,,,,,,,,,,,,,,,,,,,,,,,,"Lansing Building Products, Inc.",Richmond,VA,8042668893,BU0243,No,5031,5033,3767009,2020FLZZ,ZZWD,2017,5, ,AABB,,"8501 Sanford Dr., P.O. Box 9489",23228
"ROGERS PETROLEUM, INC.",,3461 N.E. Highway 17,Arcadia,FL,34266,8634943246,8,"Wholesaler of petroleum-related products, including gasoline, diesel & racing fuels, ethanol, biodiesel, kerosene & marine additives",Steve Shumard,M,Q,Opers. Mgr.,,,,,8634947852,,rogerspetro.com,info@rogerspetro.com,P.O. Box 1018,Arcadia,FL,34265,2016,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rogers Petroleum, Inc.",Morristown,TN,4235817460,PE0335,No,5171,5172,3767012,2020FLZZ,ZZWD,2017,8, ,AABB,,1634 W. 1st North St.,37814
"ABSOLUTE PLASTIC SOLUTIONS, INC.",,"2178 Andrea Ln., Ste. 1",Fort Myers,FL,33912,2393137779,10,"Distributor of plastics, including rods, tubes, polycarbonate sheeting & acrylic, vinyl & foam products",Barry Bowen,M,Q,CEO,,,,,3392887269,,www.absoluteplasticsolutions.com,sales@absoluteplasticsolutions.com,,,,,2011,I,I,$1Mil-$1.5Mil,"6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL0805,No,5162,,3767024,2020FLZZ,ZZWD,2017,5, ,AABB,,,
EUROGAN U.S.A.,,"502 Sunport Ln., Ste. 350",Orlando,FL,32809,8479300946,10,Distributor of farm & livestock equipment & accessories,Luis Hernandez,M,Q,Pres.,,,,,,,www.eurogan-usa.com,eurogan-usa@eurogan-usa.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0302,No,5083,,3767045,2020FLZZ,ZZWD,2017,5, ,AABB,,,
"MOTOR CITY CLASSICS, INC.",,12717 W. Sunrise Blvd.,Sunrise,FL,33323,9544732201,5,Distributor of die-cast model replica vehicles,Maurice Oujevolk,M,Q,Pres.,,,,,9544732203,,www.motorcityclassics.com,motorcityclassic@bellsouth.net,,,,,1996,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0313,No,5092,,3767269,2020FLZZ,ZZWD,2017,8, ,AABB,,,
"WERTS WELDING & TANK SERVICE, INC.",,1814 Tappan Blvd.,Tampa,FL,33619,8136265724,15,Stocking distributor of tank trailer equipment,Jerry Tackett,M,Q,GM & Br. Mgr.,,,,,8136260850,8008866003,www.wertswelding.com,tampa@wertswelding.com,,,,,,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Werts Welding & Tank Service, Inc.",Wood River,IL,6182546967,TR0099,No,5013,,3767284,2020FLZZ,ZZWD,2017,5, ,AABB,,400 N. Old Saint Louis Rd.,62095
"HILLER COMPANIES, INC., THE",,5040 Commerce Park Cir.,Pensacola,FL,32505,8504712490,20,"Wholesaler of fire extinguishers, fire sprinkler systems, fire suppression systems, fire alarm systems & security systems",Pete Whitehouse,M,Q,Manager,,,,,8504797731,,florida.hillerfire.com,florida@hillercompanies.com,,,,,,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hiller Companies, Inc., The",Mobile,AL,2516611275,FI0801,No,5099,5087,3767291,2020FLZZ,ZZWD,2017,5, ,AABB,,3751 Joy Springs Dr.,36693
"BUSINESS TECH, INC.",,421 N. Palmetto St.,Leesburg,FL,34748,3523230633,18,Wholesaler of photocopiers,Terry Williams,M,Q,Owner,,,,,3527874890,8005905696,www.businesstechsinc.com,,,,,,2006,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3085,No,5044,,3767294,2020FLZZ,ZZWD,2017,5, ,AABB,,,
